card_subject_id	total_read_hits	R1_read_hits	R2_read_hits	mean_percent_identity	maximum_alignment_length	minimum_evalue	maximum_bitscore
gb|AHH83938.1|ARO:3000013|vanB	1	0	1	80.0000	25	7.39e-07	40.8000
gb|AIG19991.1|ARO:3005135|PDC-54	1	1	0	81.0000	42	2.94e-20	78.6000
gb|AIN56719.1|ARO:3002496|OXA-418	1	0	1	96.7000	30	1.74e-17	70.1000
gb|AIS39035.1|ARO:3001588|OXA-402	1	1	0	81.6000	49	1.19e-26	94.4000
gb|AJP77059.1|ARO:3003670|PEDO-1	1	0	1	86.0000	50	3.03e-25	90.9000
gb|AKF41838.1|ARO:3003638|OXA-481	1	1	0	83.3000	48	1.34e-23	86.3000
gb|AKR18016.1|ARO:3004339|PDC-76	1	1	0	80.0000	45	3.78e-20	78.2000
gb|AKR18029.1|ARO:3004352|PDC-89	1	1	0	89.5000	19	7.01e-06	38.1000
gb|ALL27283.1|ARO:3001452|OXA-140	1	1	0	100.0000	50	1.2e-32	108.0000
gb|ANQ03635.1|ARO:3005162|FosA7.5	1	0	1	80.4000	46	4.63e-25	87.0000
gb|ANZ90381.1|ARO:3004798|FRI-2	1	0	1	81.8000	22	7.35e-07	40.8000
gb|APB03220.1|ARO:3003987|VatI	1	0	1	80.9000	47	1.13e-21	80.1000
gb|AVI44920.1|ARO:3004470|poxtA	1	0	1	80.0000	50	4.27e-24	89.7000
gb|BAD12078.1|ARO:3002572|AAC(6')-Iad	1	1	0	80.0000	20	6.33e-07	40.4000
gb|BAE15963.1|ARO:3002868|dfrG	1	1	0	91.8000	49	6.92e-29	97.4000
gb|BAM28879.1|ARO:3001204|SHV-167	1	1	0	98.0000	49	1.3e-26	94.4000
gb|BAO21229.1|ARO:3003199|AAC(6')-Iak	1	1	0	80.0000	50	1.13e-25	89.0000
gb|BDT38929.1|ARO:3008392|MOX-24	1	0	1	100.0000	38	7.27e-20	77.4000
gb|CAA23892.1|ARO:3002644|APH(3')-IIa	1	0	1	80.4000	46	3.2e-24	87.8000
gb|CAA71325.1|ARO:3002156|FOX-2	1	0	1	83.3000	48	1.59e-22	84.7000
gb|CAA75663.1|ARO:3000175|tet(H)	1	0	1	98.0000	49	3.89e-27	97.4000
gb|CAA79966.1|ARO:3003665|NmcR	1	0	1	83.3000	24	7.35e-07	40.8000
gb|CAC87665.1|ARO:3000855|CAU-1	1	0	1	94.6000	37	1.47e-18	73.2000
gb|CAD69003.1|ARO:3003094|imiH	1	1	0	93.8000	48	1.07e-27	96.7000
gb|CAD91132.1|ARO:3002839|lnuF	1	1	0	90.6000	32	3.27e-15	63.9000
gb|CAG25831.1|ARO:3002445|OKP-B-12	1	1	0	80.0000	50	1.37e-21	80.9000
gb|CAH35803.1|ARO:3002982|amrA	1	1	0	82.8000	29	6.26e-08	43.9000
gb|CAJ77809.1|ARO:3001650|OXA-90	1	1	0	100.0000	40	6.11e-21	79.3000
gb|CBL58181.1|ARO:3003918|apmA	1	0	1	86.0000	50	7.83e-28	97.4000
gb|CBL80435.1|ARO:3002869|dfrK	1	0	1	81.6000	49	4.89e-26	90.1000
gb|CCI51002.2|ARO:3002767|QnrB54	1	1	0	94.0000	50	9.33e-28	95.9000
gb|EGP45232.2|ARO:3004143|AxyX	1	1	0	82.1000	28	2.44e-08	45.1000
gb|ENV20093.1|ARO:3001755|OXA-300	1	0	1	80.0000	50	3.63e-25	90.5000
gb|ENX26326.1|ARO:3001740|OXA-285	1	1	0	100.0000	50	1.85e-25	91.3000
gb|EOU56998.1|ARO:3004597|Kpne_KpnH	1	1	0	83.3000	30	5.76e-13	58.2000
gb|KSG40284.1|ARO:3003642|OXA-485	1	1	0	81.8000	22	2.33e-08	45.1000
gb|MBW8248988.1|ARO:3007921|ACT-156	1	0	1	92.0000	50	9.01e-29	101.0000
gb|MCE1398600.1|ARO:3007924|ACT-159	1	0	1	90.0000	50	3.15e-22	84.0000
gb|NP_215821.1|ARO:3007854|Mtub_atpE_BDQ	1	1	0	96.0000	25	7.85e-11	49.3000
gb|QTG68656.1|ARO:3008730|OXA-953	1	1	0	80.0000	45	1.17e-20	78.6000
gb|QTH61293.1|ARO:3007531|Spyo_PBP2x_BLA	1	0	1	80.0000	50	1.36e-22	85.5000
gb|QTV22830.1|ARO:3007085|PRC-1	1	0	1	80.0000	40	4.05e-16	67.0000
gb|QUF57747.1|ARO:3009046|SFDC-1	1	1	0	96.7000	30	9.57e-12	54.7000
gb|QWA20180.1|ARO:3008758|OXA-981	1	0	1	80.0000	50	1.11e-23	86.7000
gb|QWA20183.1|ARO:3008761|OXA-984	1	1	0	85.7000	49	9.29e-26	92.0000
gb|QWA20190.1|ARO:3008768|OXA-991	1	1	0	92.0000	50	2.25e-27	96.3000
gb|UFK32672.1|ARO:3008237|KPC-107	1	1	0	82.1000	28	1.37e-09	48.5000
gb|ULU82618.1|ARO:3008487|OXA-1069	1	0	1	83.3000	30	1.24e-13	59.7000
gb|UOF88498.1|ARO:3008526|OXA-1108	1	0	1	81.3000	48	2.56e-24	87.8000
gb|UTS94206.1|ARO:3008871|PDC-524	1	0	1	80.5000	41	5.18e-19	75.1000
gb|UTS94211.1|ARO:3008540|OXA-1122	1	0	1	100.0000	49	9.13e-32	107.0000
gb|WEY36196.1|ARO:3007900|ACT-118	1	1	0	96.0000	50	3.38e-28	100.0000
gb|WHL54874.1|ARO:3007694|AMZ-1	1	1	0	81.8000	33	3.05e-13	58.9000
gb|WHO54936.1|ARO:3008215|IMP-100	1	0	1	87.8000	49	7.48e-26	91.7000
gb|WP_002936877.1|ARO:3005844|OXA-623	1	0	1	80.8000	26	3.12e-08	44.7000
gb|WP_004707701.1|ARO:3006306|ADC-131	1	0	1	81.5000	27	5.07e-09	47.0000
gb|WP_005307218.1|ARO:3006309|ADC-134	1	0	1	80.6000	36	2.85e-16	67.4000
gb|WP_007688792.1|ARO:3006989|SGM-3	1	1	0	80.0000	50	4.68e-21	80.1000
gb|WP_007708339.1|ARO:3006991|SGM-5	1	1	0	85.7000	49	7.28e-25	90.5000
gb|WP_008659027.1|ARO:3006226|CepA-49	1	0	1	92.0000	50	1.49e-29	102.0000
gb|WP_011094382.1|ARO:3006903|CAR-1	1	1	0	82.0000	50	1.16e-26	95.5000
gb|WP_016137488.1|ARO:3006311|ADC-136	1	1	0	84.2000	38	4.82e-18	72.4000
gb|WP_031996777.1|ARO:3006424|ADC-254	1	1	0	81.5000	27	1.45e-09	48.5000
gb|WP_032865068.1|ARO:3001742|OXA-287	1	0	1	81.6000	49	1.45e-24	89.0000
gb|WP_034169413.1|ARO:3007280|MCR-1.26	1	0	1	81.0000	21	1.61e-07	42.7000
gb|WP_039902635.1|ARO:3005339|OXA-646	1	0	1	98.0000	49	6.41e-31	105.0000
gb|WP_043155783.1|ARO:3006477|MOX-12	1	0	1	95.7000	23	3.55e-09	47.4000
gb|WP_045295573.1|ARO:3006855|CMH-3	1	0	1	100.0000	40	1.04e-19	77.0000
gb|WP_063864566.1|ARO:3006488|PDC-110	1	1	0	81.0000	21	5.12e-06	38.5000
gb|WP_070064536.1|ARO:3005766|OXA-537	1	1	0	81.6000	49	5.19e-24	87.4000
gb|WP_071846215.1|ARO:3002547|AAC(6')-Ib-cr1	1	1	0	100.0000	50	2.78e-32	106.0000
gb|WP_080897395.1|ARO:3006153|OKP-D-1	1	1	0	84.0000	50	1.17e-24	89.4000
gb|WP_081330264.1|ARO:3006899|AXC-3	1	1	0	81.3000	48	5.43e-22	82.4000
gb|WP_082039181.1|ARO:3007028|salD	1	0	1	81.8000	22	2.74e-06	39.3000
gb|WP_087587945.1|ARO:3005770|OXA-546	1	1	0	88.0000	50	1.54e-25	91.3000
gb|WP_088245227.1|ARO:3006331|ADC-157	1	1	0	81.6000	49	4.56e-23	86.3000
gb|WP_101150415.1|ARO:3005931|OXA-726	1	1	0	98.0000	49	1.14e-28	99.4000
gb|WP_102607457.1|ARO:3004361|sul4	1	0	1	83.0000	47	1.74e-23	86.3000
gb|WP_104531864.1|ARO:3005558|BUT-2	1	0	1	81.0000	42	7.12e-19	74.7000
gb|WP_104531868.1|ARO:3006939|LHK-5	1	1	0	82.8000	29	1.79e-11	53.9000
gb|WP_114699272.1|ARO:3006352|ADC-180	1	0	1	81.3000	32	3.74e-12	55.8000
gb|WP_114699274.1|ARO:3005877|OXA-662	1	1	0	91.8000	49	1.67e-26	94.0000
gb|WP_116786830.1|ARO:3007279|MCR-1.15	1	1	0	81.0000	21	4.59e-08	44.3000
gb|WP_116786833.1|ARO:3005936|OXA-731	1	1	0	100.0000	50	1.82e-31	106.0000
gb|WP_128268233.1|ARO:3005584|CARB-50	1	0	1	100.0000	49	2.64e-30	104.0000
gb|WP_136512110.1|ARO:3007238|MCR-1.16	1	1	0	81.0000	42	1.77e-19	76.6000
gb|WP_150823468.1|ARO:3005461|EBR-3	1	0	1	84.6000	26	3.06e-09	47.4000
gb|WP_150823472.1|ARO:3006034|OXA-840	1	0	1	82.8000	29	5.95e-13	57.8000
gb|WP_156404647.1|ARO:3006461|CMY-169	1	0	1	100.0000	50	8.11e-31	107.0000
gb|WP_164461295.1|ARO:3006761|PDC-391	1	0	1	81.6000	49	5.16e-24	89.0000
gb|WP_188331870.1|ARO:3005491|IMP-88	1	1	0	94.0000	50	3.79e-30	102.0000
gb|XAJ73571.1|ARO:3008380|MIR-33	1	0	1	81.6000	49	1.76e-25	92.8000
gb|XAM74258.1|ARO:3008343|KPC-225	1	1	0	81.1000	37	6.67e-14	60.5000
gb|XGB73473.1|ARO:3008976|PDC-629	1	0	1	81.0000	42	1.01e-18	74.3000
