seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_382931	2157	No terminal repeats	4	11	0.8933	NA	1	1.9808	T_virB10	NA
k141_863851	7031	No terminal repeats	8	11	0.8933	NA	0	0.9166	NA	NA
k141_274267	37866	No terminal repeats	34	11	0.8931	NA	0	6.8791	NA	NA
k141_1431583	3174	No terminal repeats	4	11	0.8931	NA	1	2.2053	F_traE	NA
k141_55065	2756	No terminal repeats	4	11	0.8931	NA	1	1.4636	F_traE	NA
k141_2031891	1056	No terminal repeats	3	11	0.8930	NA	1	1.6611	NA	NA
k141_1638226	3556	No terminal repeats	5	11	0.8930	NA	0	0.5736	NA	NA
k141_481474	2079	No terminal repeats	1	11	0.8930	NA	1	1.3112	MOBP1	NA
k141_1372646	5175	No terminal repeats	4	11	0.8929	NA	0	0.9068	NA	NA
k141_1632489	4693	No terminal repeats	3	11	0.8928	NA	0	1.6307	NA	NA
k141_1775965	3155	No terminal repeats	4	11	0.8928	NA	0	0.8781	NA	NF012174
k141_10403	3345	No terminal repeats	3	11	0.8928	NA	0	1.7152	NA	NA
k141_39368	4496	No terminal repeats	6	11	0.8928	NA	0	0.9166	NA	NA
k141_957358	3003	No terminal repeats	6	11	0.8927	NA	0	1.4824	NA	NA
k141_792399	2619	No terminal repeats	4	11	0.8927	NA	0	0.8183	NA	NA
k141_1963099	7626	No terminal repeats	8	11	0.8927	NA	0	0.3994	NA	NF000496
k141_431185	6748	No terminal repeats	7	11	0.8926	NA	0	0.4645	NA	NA
k141_1446944	3600	No terminal repeats	4	11	0.8926	NA	0	1.2000	NA	NA
k141_947587	2070	No terminal repeats	3	11	0.8926	NA	1	1.4894	MOBQ	NA
k141_1801259	4765	No terminal repeats	4	11	0.8926	NA	1	1.0120	NA	NA
k141_1089210	2674	No terminal repeats	4	11	0.8925	NA	0	1.3632	NA	NA
k141_1508901	4474	No terminal repeats	6	11	0.8925	NA	0	1.9374	NA	NA
k141_884007	2147	No terminal repeats	3	11	0.8925	NA	2	2.0341	G_tfc7;t4cp1	NA
k141_309838	3413	No terminal repeats	3	11	0.8925	NA	0	1.5674	NA	NA
k141_1366934	4587	No terminal repeats	4	11	0.8924	NA	0	1.9013	NA	NA
k141_746530	3164	No terminal repeats	3	11	0.8923	NA	0	0.9042	NA	NA
k141_1660645	3931	No terminal repeats	5	11	0.8922	NA	0	0.4484	NA	NA
k141_685998	1081	No terminal repeats	2	11	0.8920	NA	1	1.2286	G_tfc2	NA
k141_335427	3129	No terminal repeats	2	11	0.8919	NA	0	1.5652	NA	NA
k141_1074832	5973	No terminal repeats	6	11	0.8919	NA	0	0.9452	NA	NA
k141_109528	1574	No terminal repeats	3	11	0.8918	NA	1	0.1921	MOBV	NA
k141_1086148	5121	No terminal repeats	9	11	0.8917	NA	0	0.1576	NA	NA
k141_1502828	1384	No terminal repeats	2	11	0.8916	NA	1	2.1107	G_tfc13;G_tfc14	NA
k141_2101743	3549	No terminal repeats	3	11	0.8910	NA	0	1.1762	NA	NA
k141_1403361	7624	No terminal repeats	6	11	0.8910	NA	0	0.6337	NA	NA
k141_2152146	9417	No terminal repeats	7	11	0.8910	NA	0	2.0318	NA	NA
k141_1368742	3317	No terminal repeats	7	11	0.8910	NA	4	5.4808	G_tfc7;G_tfc8;G_tfc10;G_tfc11;G_tfc12	NA
k141_1669822	1105	No terminal repeats	2	11	0.8909	NA	1	1.6894	NA	NA
k141_1271338	2986	No terminal repeats	4	11	0.8908	NA	0	0.7129	NA	NA
k141_1014461	3649	No terminal repeats	4	11	0.8908	NA	0	1.0760	NA	NA
k141_508396	3472	No terminal repeats	4	11	0.8906	NA	1	1.1540	NA	NA
k141_1528758	1916	No terminal repeats	2	11	0.8906	NA	1	1.5493	NA	NA
k141_538775	2599	No terminal repeats	4	11	0.8906	NA	0	1.1292	NA	NA
k141_1400842	4938	No terminal repeats	6	11	0.8905	NA	0	0.7832	NA	NA
k141_2024012	3303	No terminal repeats	4	11	0.8905	NA	1	1.5023	NA	NA
k141_1403926	7075	No terminal repeats	9	11	0.8905	NA	0	0.9034	NA	NA
k141_108658	1267	No terminal repeats	2	11	0.8904	NA	1	1.5314	NA	NA
k141_1463174	4932	No terminal repeats	7	11	0.8904	NA	1	3.4339	NA	NA
k141_1424039	4648	No terminal repeats	5	11	0.8904	NA	1	2.0215	NA	NA
k141_162791	4421	No terminal repeats	3	11	0.8902	NA	0	1.9031	NA	NA
k141_1378195	1190	No terminal repeats	2	11	0.8902	NA	1	1.1984	F_traH	NA
k141_48807	6039	No terminal repeats	9	11	0.8901	NA	0	1.4644	NA	NA
k141_2088898	1530	No terminal repeats	1	11	0.8901	NA	1	1.2722	MOBQ	NA
k141_1280801	2534	No terminal repeats	3	11	0.8901	NA	0	1.3083	NA	NA
k141_1441500	4342	No terminal repeats	5	11	0.8900	NA	0	0.4671	NA	NA
k141_817197	12738	No terminal repeats	13	11	0.8900	NA	0	1.0402	NA	NA
k141_1777699	4548	No terminal repeats	4	11	0.8899	NA	0	0.9510	NA	NA
k141_2133932	1687	No terminal repeats	3	11	0.8898	NA	1	1.1179	T_virB6	NA
k141_819483	3572	No terminal repeats	2	11	0.8898	NA	0	1.0354	NA	NA
k141_470589	1195	No terminal repeats	2	11	0.8897	NA	1	0.6746	NA	NA
k141_1132794	3281	No terminal repeats	2	11	0.8896	NA	0	1.7938	NA	NA
k141_348681	1556	No terminal repeats	2	11	0.8895	NA	1	0.9769	T_virB9	NA
k141_173066	3191	No terminal repeats	4	11	0.8895	NA	0	1.7183	NA	NA
k141_927847	1918	No terminal repeats	3	11	0.8895	NA	1	2.0695	F_traV	NA
k141_1131286	3881	No terminal repeats	5	11	0.8895	NA	0	0.8937	NA	NA
k141_1525507	5070	No terminal repeats	7	11	0.8895	NA	0	2.5266	NA	NA
k141_1070867	1410	No terminal repeats	3	11	0.8894	NA	2	2.0557	T_virB1;G_tfc3	NA
k141_2165171	3612	No terminal repeats	7	11	0.8893	NA	0	0.3484	NA	NA
k141_431970	3988	No terminal repeats	8	11	0.8892	NA	0	0.5798	NA	NA
k141_1871802	2569	No terminal repeats	2	11	0.8892	NA	0	1.7168	NA	NA
k141_1388197	2742	No terminal repeats	4	11	0.8890	NA	0	0.8202	NA	NA
k141_1958504	3194	No terminal repeats	3	11	0.8890	NA	0	1.6358	NA	NA
k141_672665	3057	No terminal repeats	4	11	0.8889	NA	0	1.6307	NA	NA
k141_581353	3207	No terminal repeats	2	11	0.8889	NA	1	1.4636	F_traE	NA
k141_150738	3340	No terminal repeats	4	11	0.8889	NA	0	1.8832	NA	NA
k141_1028681	3066	No terminal repeats	4	11	0.8889	NA	0	1.3096	NA	NA
k141_135924	3425	No terminal repeats	5	11	0.8888	NA	0	1.5308	NA	NA
k141_816341	5172	No terminal repeats	5	11	0.8887	NA	0	1.1759	NA	NA
k141_117389	2830	No terminal repeats	2	11	0.8887	NA	0	0.8315	NA	NA
k141_45621	6881	No terminal repeats	12	11	0.8886	NA	1	5.1147	NA	NA
k141_1506361	5904	No terminal repeats	5	11	0.8885	NA	0	1.5222	NA	NA
k141_71534	1911	No terminal repeats	3	11	0.8885	NA	1	1.5384	B_traF	NA
k141_1152947	3261	No terminal repeats	4	11	0.8882	NA	0	0.5832	NA	NA
k141_1689730	1155	No terminal repeats	3	11	0.8881	NA	2	2.3303	F_traW;F_traU	NA
k141_1899641	4879	No terminal repeats	7	11	0.8880	NA	0	1.3322	NA	NA
k141_1133614	1062	No terminal repeats	1	11	0.8880	NA	1	1.2017	F_traH	NA
k141_132893	1072	No terminal repeats	2	11	0.8876	NA	1	0.9179	NA	NA
k141_1567693	5966	No terminal repeats	9	11	0.8876	NA	0	1.1708	NA	NA
k141_156111	5829	No terminal repeats	9	11	0.8876	NA	0	1.1684	NA	NA
k141_1994868	6247	No terminal repeats	8	11	0.8876	NA	0	0.9702	NA	NA
k141_987263	2749	No terminal repeats	3	11	0.8876	NA	0	1.6991	NA	NA
k141_572264	11625	No terminal repeats	12	11	0.8875	NA	1	1.0533	NA	NA
k141_1177491	6245	No terminal repeats	9	11	0.8872	NA	0	2.1849	NA	NA
k141_1814483	3706	No terminal repeats	3	11	0.8872	NA	0	1.6970	NA	NA
k141_469363	2706	No terminal repeats	2	11	0.8872	NA	0	0.8986	NA	NA
k141_1398620	5167	No terminal repeats	4	11	0.8872	NA	1	1.6168	NA	NA
k141_1089317	6383	No terminal repeats	8	11	0.8872	NA	0	0.8525	NA	NA
k141_339166	3327	No terminal repeats	5	11	0.8870	NA	0	0.1724	NA	NA
k141_1792704	3511	No terminal repeats	4	11	0.8870	NA	0	0.5039	NA	NA
k141_1463969	2823	No terminal repeats	3	11	0.8869	NA	1	1.2266	F_traF	NA
k141_1093816	5946	No terminal repeats	6	11	0.8869	NA	0	0.2324	NA	NA
k141_1501207	1351	No terminal repeats	1	11	0.8869	NA	1	1.2651	F_traG	NA
k141_939260	7316	No terminal repeats	9	11	0.8868	NA	0	0.3218	NA	NA
k141_535536	3291	No terminal repeats	5	11	0.8868	NA	0	0.3144	NA	NA
k141_831901	1278	No terminal repeats	1	11	0.8868	NA	1	0.8185	NA	NA
k141_1395162	2684	No terminal repeats	3	11	0.8868	NA	0	0.6074	NA	NA
k141_1910438	2564	No terminal repeats	3	11	0.8868	NA	0	1.5585	NA	NA
k141_921959	2931	No terminal repeats	3	11	0.8867	NA	0	0.4726	NA	NA
k141_1753042	2809	No terminal repeats	3	11	0.8867	NA	1	1.6435	NA	NA
k141_644296	28882	No terminal repeats	29	11	0.8867	NA	0	2.8203	NA	NA
k141_127593	8392	No terminal repeats	8	11	0.8867	NA	0	0.5950	NA	NA
k141_1810268	9368	No terminal repeats	8	11	0.8866	NA	0	1.1279	NA	NA
k141_1143593	2918	No terminal repeats	2	11	0.8866	NA	0	1.4654	NA	NA
k141_1002316	2265	No terminal repeats	3	11	0.8865	NA	2	2.1659	T_virB8;T_virB6	NA
k141_289971	4236	No terminal repeats	4	11	0.8865	NA	0	1.9797	NA	NA
k141_1860400	7680	No terminal repeats	9	11	0.8864	NA	0	2.8460	NA	NA
k141_1404412	3118	No terminal repeats	5	11	0.8863	NA	0	1.1451	NA	NA
k141_779770	1119	No terminal repeats	2	11	0.8862	NA	1	1.3505	t4cp2	NA
k141_954807	1081	No terminal repeats	2	11	0.8862	NA	1	1.7138	NA	NA
k141_1545392	5501	No terminal repeats	3	11	0.8861	NA	1	1.4545	NA	NA
k141_1016294	3556	No terminal repeats	5	11	0.8861	NA	0	1.7183	NA	NA
k141_1777063	17883	No terminal repeats	15	11	0.8861	NA	1	4.1377	NA	NA
k141_2087806	8210	No terminal repeats	10	11	0.8857	NA	1	2.3496	NA	NA
k141_826819	4428	No terminal repeats	4	11	0.8857	NA	0	1.4187	NA	NA
k141_1428334	3157	No terminal repeats	4	11	0.8856	NA	1	1.4079	NA	NA
k141_8691	6093	No terminal repeats	7	11	0.8855	NA	0	0.5966	NA	NA
k141_2124147	2929	No terminal repeats	5	11	0.8855	NA	1	2.2753	NA	NA
k141_998220	3321	No terminal repeats	4	11	0.8852	NA	0	0.9280	NA	NA
k141_2030555	1357	No terminal repeats	1	11	0.8852	NA	1	1.3109	MOBH	NA
k141_1714573	5058	No terminal repeats	8	11	0.8852	NA	0	1.2486	NA	NA
k141_1318358	5154	No terminal repeats	5	11	0.8851	NA	0	1.7054	NA	NA
k141_1322374	2415	No terminal repeats	2	11	0.8851	NA	1	1.1540	NA	NA
k141_140034	2750	No terminal repeats	3	11	0.8851	NA	0	1.4540	NA	NA
k141_462774	2815	No terminal repeats	7	11	0.8851	NA	0	1.1696	NA	NA
k141_1770189	21166	No terminal repeats	14	11	0.8850	NA	0	0.8480	NA	NA
k141_864106	5234	No terminal repeats	6	11	0.8848	NA	0	0.5469	NA	NA
k141_2115262	1055	No terminal repeats	3	11	0.8847	NA	1	1.6681	NA	NA
k141_1104277	6813	No terminal repeats	8	11	0.8846	NA	0	0.6132	NA	NA
k141_1956051	2651	No terminal repeats	4	11	0.8846	NA	0	2.1157	NA	NA
k141_1151590	6994	No terminal repeats	6	11	0.8846	NA	0	0.9702	NA	NA
k141_135502	4247	No terminal repeats	6	11	0.8846	NA	0	0.1551	NA	NA
k141_2000362	13307	No terminal repeats	12	11	0.8844	NA	0	2.2007	NA	NA
k141_1727156	1684	No terminal repeats	4	11	0.8843	NA	1	0.7980	NA	NA
k141_1332151	1447	No terminal repeats	3	11	0.8842	NA	2	2.5320	F_traE;F_traK	NA
k141_1137585	4818	No terminal repeats	6	11	0.8842	NA	0	0.6811	NA	NA
k141_1302293	4328	No terminal repeats	5	11	0.8841	NA	0	0.7327	NA	NA
k141_1536514	2158	No terminal repeats	4	11	0.8841	NA	1	1.1528	F_trbC	NA
k141_1451276	2646	No terminal repeats	3	11	0.8840	NA	0	1.0163	NA	NA
k141_1822732	8111	No terminal repeats	10	11	0.8838	NA	1	2.2819	NA	NA
k141_1121227	3071	No terminal repeats	6	11	0.8838	NA	0	2.1134	NA	NA
k141_1114463	4957	No terminal repeats	5	11	0.8838	NA	0	0.1562	NA	NA
k141_124806	4755	No terminal repeats	6	11	0.8837	NA	0	0.4466	NA	NA
k141_915134	3661	No terminal repeats	4	11	0.8837	NA	0	0.9974	NA	NA
k141_385257	2965	No terminal repeats	3	11	0.8837	NA	0	0.7160	NA	NA
k141_328303	3963	No terminal repeats	5	11	0.8836	NA	0	0.8095	NA	NA
k141_901383	9065	No terminal repeats	4	11	0.8836	NA	0	0.6847	NA	NA
k141_2166696	3796	No terminal repeats	7	11	0.8836	NA	0	0.1378	NA	NA
k141_1405861	4733	No terminal repeats	3	11	0.8834	NA	0	0.5351	NA	NA
k141_1659916	4866	No terminal repeats	7	11	0.8834	NA	0	1.0567	NA	NA
k141_1739135	4105	No terminal repeats	6	11	0.8834	NA	0	0.5012	NA	NF012178
k141_514093	1638	No terminal repeats	3	11	0.8833	NA	1	1.7029	NA	NA
k141_1368938	11046	No terminal repeats	16	11	0.8832	NA	0	0.2946	NA	NA
k141_1053700	3318	No terminal repeats	6	11	0.8831	NA	0	0.9166	NA	NA
k141_1654821	4517	No terminal repeats	6	11	0.8831	NA	0	1.7183	NA	NA
k141_646133	1637	No terminal repeats	3	11	0.8831	NA	1	1.5384	B_traF	NA
k141_119680	2975	No terminal repeats	4	11	0.8830	NA	1	1.7183	T_virB6	NA
k141_1601617	1485	No terminal repeats	2	11	0.8829	NA	1	0.8813	NA	NA
k141_2110449	6239	No terminal repeats	3	11	0.8827	NA	0	1.1865	NA	NA
k141_646609	2705	No terminal repeats	3	11	0.8825	NA	0	1.1148	NA	NA
k141_1828394	1186	No terminal repeats	2	11	0.8825	NA	1	1.2758	G_tfc24	NA
k141_1122608	3807	No terminal repeats	4	11	0.8825	NA	0	0.5647	NA	NA
k141_1475244	12717	No terminal repeats	13	11	0.8824	NA	0	0.3942	NA	NA
k141_806551	1315	No terminal repeats	2	11	0.8822	NA	2	1.9957	T_virB8;T_virB9	NA
k141_799182	2559	No terminal repeats	5	11	0.8821	NA	0	0.8717	NA	NA
k141_1971467	12267	No terminal repeats	11	11	0.8820	NA	0	0.3582	NA	NA
k141_2049323	1001	No terminal repeats	2	11	0.8819	NA	1	1.1602	T_virB5	NA
k141_1181366	4436	No terminal repeats	7	11	0.8818	NA	0	1.7129	NA	NA
k141_6414	2809	No terminal repeats	4	11	0.8818	NA	0	1.7183	NA	NA
k141_179862	1673	No terminal repeats	3	11	0.8816	NA	1	1.7183	NA	NA
k141_1689296	2803	No terminal repeats	3	11	0.8815	NA	1	0.9020	NA	NA
k141_2019750	3709	No terminal repeats	2	11	0.8815	NA	0	0.2604	NA	NA
k141_1495707	1014	No terminal repeats	1	11	0.8815	NA	1	1.2756	MOBH	NA
k141_225000	1393	No terminal repeats	2	11	0.8814	NA	1	1.4636	F_traE	NA
k141_208596	4699	No terminal repeats	9	11	0.8814	NA	0	2.2279	NA	NA
k141_930597	2548	No terminal repeats	4	11	0.8812	NA	0	1.5868	NA	NA
k141_1964956	3988	No terminal repeats	5	11	0.8811	NA	0	3.0304	NA	NA
k141_304009	7247	No terminal repeats	10	11	0.8811	NA	0	0.1481	NA	NA
k141_979107	1264	No terminal repeats	2	11	0.8811	NA	1	1.7071	NA	NA
k141_775643	2921	No terminal repeats	2	11	0.8810	NA	0	0.8634	NA	NA
k141_1389802	5129	No terminal repeats	3	11	0.8809	NA	0	0.7271	NA	NA
k141_1952756	25981	No terminal repeats	23	11	0.8808	NA	0	1.1718	NA	NA
k141_1253337	12610	No terminal repeats	12	11	0.8807	NA	0	3.0156	NA	NA
k141_1302182	2814	No terminal repeats	4	11	0.8805	NA	0	2.1110	NA	NA
k141_485727	1451	No terminal repeats	3	11	0.8805	NA	1	0.9584	I_traM	NA
k141_1320818	3335	No terminal repeats	6	11	0.8805	NA	0	1.4635	NA	NA
k141_945509	6161	No terminal repeats	7	11	0.8802	NA	0	0.6529	NA	NA
k141_248796	1367	No terminal repeats	1	11	0.8802	NA	1	1.4636	F_traE	NA
k141_106948	3867	No terminal repeats	3	11	0.8802	NA	0	0.8581	NA	NA
k141_1868018	2842	No terminal repeats	4	11	0.8801	NA	1	1.5384	B_traF	NA
k141_1947709	4375	No terminal repeats	6	11	0.8801	NA	0	0.5116	NA	NA
k141_384077	7532	No terminal repeats	12	11	0.8800	NA	1	1.1528	F_trbC	NA
k141_1430961	1299	No terminal repeats	2	11	0.8799	NA	2	2.1047	t4cp1;G_tfc5	NA
k141_171549	2961	No terminal repeats	3	11	0.8799	NA	0	1.6113	NA	NA
k141_127599	2763	No terminal repeats	6	11	0.8798	NA	0	1.0210	NA	NA
k141_1511736	3685	No terminal repeats	2	11	0.8798	NA	0	1.8855	NA	NA
k141_1794978	8264	No terminal repeats	4	11	0.8798	NA	0	4.0322	NA	NA
k141_581630	5102	No terminal repeats	6	11	0.8798	NA	0	0.9178	NA	NA
k141_339477	4479	No terminal repeats	5	11	0.8796	NA	0	0.3071	NA	NA
k141_834609	3315	No terminal repeats	4	11	0.8796	NA	0	0.8581	NA	NA
k141_1455773	24504	No terminal repeats	19	11	0.8796	NA	0	0.2618	NA	NA
k141_1029356	2939	No terminal repeats	4	11	0.8795	NA	0	0.3300	NA	NA
k141_259105	1919	No terminal repeats	3	11	0.8794	NA	1	1.4419	NA	NA
k141_1874229	1189	No terminal repeats	3	11	0.8794	NA	1	1.7044	F_traL	NA
k141_404912	7738	No terminal repeats	11	11	0.8793	NA	0	1.3719	NA	NA
k141_605041	3684	No terminal repeats	2	11	0.8792	NA	0	1.3656	NA	NA
k141_1601040	11076	No terminal repeats	12	11	0.8791	NA	0	4.9298	NA	NA
k141_911185	3401	No terminal repeats	6	11	0.8791	NA	0	0.3829	NA	NA
k141_1639474	2778	No terminal repeats	4	11	0.8791	NA	0	1.0793	NA	NA
k141_1652660	2543	No terminal repeats	3	11	0.8790	NA	0	0.9166	NA	NA
k141_2163715	2873	No terminal repeats	2	11	0.8789	NA	0	1.5049	NA	NA
k141_310832	1347	No terminal repeats	2	11	0.8788	NA	1	1.2651	F_traG	NA
k141_542023	3104	No terminal repeats	3	11	0.8788	NA	0	0.8355	NA	NF033144
k141_828475	6925	No terminal repeats	7	11	0.8788	NA	0	0.5111	NA	NA
k141_798696	2697	No terminal repeats	1	11	0.8788	NA	1	1.2651	F_traG	NA
k141_3671	5838	No terminal repeats	8	11	0.8785	NA	2	2.7055	F_traK;F_traL	NA
k141_1329940	4299	No terminal repeats	5	11	0.8785	NA	0	0.8436	NA	NA
k141_1232442	4226	No terminal repeats	4	11	0.8784	NA	0	1.4164	NA	NA
k141_661488	2715	No terminal repeats	3	11	0.8783	NA	0	1.0786	NA	NA
k141_538623	3209	No terminal repeats	5	11	0.8783	NA	0	0.7980	NA	NA
k141_864709	3717	No terminal repeats	3	11	0.8783	NA	0	1.1223	NA	NA
k141_798476	4622	No terminal repeats	3	11	0.8783	NA	0	0.5437	NA	NA
k141_1897535	3640	No terminal repeats	6	11	0.8782	NA	0	1.9246	NA	NA
k141_1585511	1996	No terminal repeats	3	11	0.8782	NA	1	1.0670	t4cp1	NA
k141_1693280	2545	No terminal repeats	4	11	0.8782	NA	0	0.4052	NA	NA
k141_2079036	4009	No terminal repeats	8	11	0.8782	NA	1	2.9920	NA	NA
k141_1979040	1144	No terminal repeats	3	11	0.8781	NA	1	2.1867	G_tfc14;G_tfc15	NA
k141_361119	3830	No terminal repeats	6	11	0.8780	NA	0	1.2870	NA	NA
k141_1287973	8207	No terminal repeats	5	11	0.8779	NA	0	1.0546	NA	NA
k141_1493860	2658	No terminal repeats	2	11	0.8779	NA	0	0.4039	NA	NA
k141_2068224	6418	No terminal repeats	7	11	0.8778	NA	0	0.7131	NA	NA
k141_371210	1447	No terminal repeats	2	11	0.8777	NA	1	1.1540	NA	NA
k141_5770	3848	No terminal repeats	4	11	0.8776	NA	0	1.3613	NA	NA
k141_1554558	2859	No terminal repeats	6	11	0.8775	NA	0	1.0452	NA	NA
k141_422859	1968	No terminal repeats	2	11	0.8775	NA	1	1.2266	F_traF	NA
k141_1599359	4288	No terminal repeats	10	11	0.8774	NA	0	0.5469	NA	NA
k141_681353	1238	No terminal repeats	1	11	0.8772	NA	1	1.6823	MOBQ	NA
k141_1475052	7667	No terminal repeats	11	11	0.8772	NA	0	1.8886	NA	NA
k141_336481	4837	No terminal repeats	8	11	0.8772	NA	1	3.1759	NA	NA
k141_2166798	1136	No terminal repeats	2	11	0.8772	NA	1	0.9769	T_virB9	NA
k141_399829	18813	No terminal repeats	26	11	0.8771	NA	0	0.7629	NA	NF033134
k141_1345017	6867	No terminal repeats	5	11	0.8768	NA	1	0.8364	NA	NA
k141_1787726	4602	No terminal repeats	4	11	0.8767	NA	0	0.7258	NA	NA
k141_632959	1173	No terminal repeats	2	11	0.8767	NA	1	1.5111	NA	NA
k141_10685	3138	No terminal repeats	3	11	0.8766	NA	0	2.0699	NA	NA
k141_165284	4524	No terminal repeats	7	11	0.8765	NA	2	3.2340	T_virB9;T_virB8	NA
k141_571848	8240	No terminal repeats	5	11	0.8764	NA	0	0.2050	NA	NA
k141_951557	1293	No terminal repeats	1	11	0.8762	NA	1	1.7114	NA	NA
k141_515460	1861	No terminal repeats	3	11	0.8762	NA	1	1.6611	NA	NA
k141_159255	4708	No terminal repeats	5	11	0.8761	NA	0	1.2486	NA	NA
k141_2038183	1502	No terminal repeats	3	11	0.8761	NA	2	2.5240	F_traK;F_traE	NA
k141_168319	2931	No terminal repeats	3	11	0.8759	NA	0	1.0057	NA	NA
k141_989231	3850	No terminal repeats	4	11	0.8759	NA	0	1.0402	NA	NA
k141_530496	4101	No terminal repeats	6	11	0.8759	NA	0	2.5526	NA	NA
k141_470315	2568	No terminal repeats	6	11	0.8758	NA	1	2.4896	F_traE	NA
k141_42813	4966	No terminal repeats	9	11	0.8757	NA	0	2.0946	NA	NA
k141_1920116	4005	No terminal repeats	6	11	0.8755	NA	0	0.3546	NA	NA
k141_336406	1093	No terminal repeats	2	11	0.8755	NA	1	1.5453	NA	NA
k141_2151816	4119	No terminal repeats	3	11	0.8755	NA	0	0.5262	NA	NA
k141_363499	11028	No terminal repeats	13	11	0.8754	NA	0	3.8549	NA	NA
k141_1261888	2936	No terminal repeats	6	11	0.8754	NA	0	0.9309	NA	NA
k141_720064	2672	No terminal repeats	5	11	0.8754	NA	0	1.7675	NA	NA
k141_1391477	6889	No terminal repeats	8	11	0.8753	NA	0	0.3974	NA	NA
k141_1719413	1631	No terminal repeats	2	11	0.8753	NA	1	1.7616	NA	NA
k141_1537387	3405	No terminal repeats	4	11	0.8753	NA	0	1.7088	NA	NA
k141_1975853	11972	No terminal repeats	10	11	0.8751	NA	0	2.1638	NA	NA
k141_604339	3399	No terminal repeats	4	11	0.8751	NA	0	1.3307	NA	NA
k141_316505	1014	No terminal repeats	1	11	0.8751	NA	1	1.2138	T_virB6	NA
k141_595899	1262	No terminal repeats	1	11	0.8748	NA	1	1.3109	NA	NA
k141_77598	4262	No terminal repeats	6	11	0.8748	NA	0	0.7010	NA	NA
k141_129737	2000	No terminal repeats	2	11	0.8748	NA	1	1.1317	T_virB3	NA
k141_630216	4103	No terminal repeats	2	11	0.8746	NA	0	1.5934	NA	NA
k141_82283	9511	No terminal repeats	12	11	0.8746	NA	0	1.3939	NA	NA
k141_1846476	3071	No terminal repeats	6	11	0.8746	NA	0	0.5785	NA	NA
k141_1168528	4800	No terminal repeats	6	11	0.8745	NA	1	2.6110	NA	NA
k141_1090341	12037	No terminal repeats	16	11	0.8744	NA	0	5.4179	T_virB11	NA
k141_1736440	6118	No terminal repeats	7	11	0.8741	NA	0	0.6803	NA	NA
k141_2097627	3356	No terminal repeats	2	11	0.8741	NA	0	1.0555	NA	NA
k141_1584344	4447	No terminal repeats	4	11	0.8739	NA	0	0.5785	NA	NA
k141_7402	2157	No terminal repeats	4	11	0.8739	NA	1	2.3283	F_traE	NA
k141_1290611	2274	No terminal repeats	3	11	0.8737	NA	1	0.6738	MOBP1	NA
k141_1667904	2148	No terminal repeats	3	11	0.8737	NA	1	2.4729	NA	NA
k141_357957	6966	No terminal repeats	11	11	0.8737	NA	1	1.9244	NA	NA
k141_198886	3292	No terminal repeats	3	11	0.8735	NA	0	1.1337	I_traY	NA
k141_1675914	5939	No terminal repeats	5	11	0.8735	NA	0	0.3539	NA	NA
k141_1417334	1515	No terminal repeats	2	11	0.8734	NA	1	1.3109	NA	NA
k141_1285612	3003	No terminal repeats	3	11	0.8734	NA	0	1.4825	NA	NA
k141_1050966	2958	No terminal repeats	4	11	0.8734	NA	0	2.4112	NA	NA
k141_620642	1735	No terminal repeats	1	11	0.8734	NA	1	1.3074	F_traG	NA
k141_1676469	4131	No terminal repeats	6	11	0.8733	NA	0	1.7183	NA	NA
k141_164696	3818	No terminal repeats	5	11	0.8733	NA	0	1.4573	NA	NF012174
k141_775224	3380	No terminal repeats	4	11	0.8730	NA	0	2.2212	NA	NA
k141_1116119	14712	No terminal repeats	18	11	0.8729	NA	0	2.0641	NA	NA
k141_267181	2719	No terminal repeats	3	11	0.8729	NA	0	0.6707	NA	NA
k141_1654160	2976	No terminal repeats	4	11	0.8728	NA	0	1.0489	NA	NA
k141_867834	5879	No terminal repeats	8	11	0.8728	NA	0	1.1259	NA	NA
k141_99392	3207	No terminal repeats	5	11	0.8727	NA	0	0.4633	NA	NA
k141_1351027	4414	No terminal repeats	4	11	0.8727	NA	0	0.5088	NA	NA
k141_313840	10284	No terminal repeats	8	11	0.8727	NA	0	0.1720	NA	NA
k141_1281246	16421	No terminal repeats	18	11	0.8727	NA	0	0.6899	NA	NA
k141_448203	3184	No terminal repeats	5	11	0.8726	NA	0	0.5431	NA	NA
k141_2045968	3418	No terminal repeats	4	11	0.8725	NA	0	1.1171	NA	NA
k141_758977	1097	No terminal repeats	2	11	0.8724	NA	1	1.2471	NA	NA
k141_605286	1013	No terminal repeats	1	11	0.8724	NA	1	0.9724	virb4	NA
k141_79357	1016	No terminal repeats	2	11	0.8723	NA	1	1.1756	T_virB8	NA
k141_478328	2591	No terminal repeats	2	11	0.8722	NA	0	1.3656	NA	NA
k141_864718	1205	No terminal repeats	1	11	0.8722	NA	1	0.2748	NA	NA
k141_1382682	6468	No terminal repeats	8	11	0.8721	NA	0	1.7193	NA	NA
k141_1200456	2607	No terminal repeats	4	11	0.8721	NA	0	1.1767	NA	NA
k141_913755	3236	No terminal repeats	4	11	0.8721	NA	0	1.5057	NA	NA
k141_853935	2894	No terminal repeats	4	11	0.8721	NA	0	0.6302	NA	NA
k141_993162	15124	No terminal repeats	10	11	0.8721	NA	0	2.6074	NA	NA
