seq_name	chromosome_score	plasmid_score	virus_score
k141_502058	0.9534	0.0368	0.0098
k141_394706	0.2391	0.1883	0.5725
k141_708452	0.9729	0.0192	0.0079
k141_394710	0.4421	0.4492	0.1088
k141_607294	0.8983	0.0741	0.0275
k141_502067	0.3840	0.4089	0.2071
k141_394713	0.6807	0.2342	0.0852
k141_76858	0.8385	0.1147	0.0468
k141_502069	0.4544	0.1876	0.3580
k141_76860	0.6052	0.2632	0.1316
k141_818686	0.1971	0.3651	0.4378
k141_708460	0.9463	0.0372	0.0165
k141_159670	0.3967	0.3350	0.2683
k141_607301	0.1809	0.1484	0.6706
k141_394722	0.5733	0.2343	0.1924
k141_502077	0.8904	0.0751	0.0345
k141_76866	0.9592	0.0290	0.0119
k141_818694	0.1521	0.2813	0.5665
k141_76871	0.7103	0.1399	0.1497
k141_818695	0.1426	0.6573	0.2001
k141_502081	0.8762	0.0765	0.0473
k141_265045	0.0126	0.0231	0.9643
k141_818697	0.2007	0.7626	0.0368
k141_607311	0.6209	0.0786	0.3004
k141_502082	0.1581	0.3456	0.4963
k141_607315	0.4972	0.2681	0.2347
k141_265051	0.0579	0.7050	0.2370
k141_394727	0.6551	0.2816	0.0633
k141_159677	0.9346	0.0475	0.0178
k141_818707	0.3678	0.2369	0.3953
k141_502089	0.2670	0.2171	0.5159
k141_607316	0.8922	0.0576	0.0502
k141_76891	0.6815	0.2617	0.0568
k141_818709	0.3194	0.3713	0.3093
k141_708482	0.7238	0.1681	0.1081
k141_607318	0.4368	0.5127	0.0505
k141_159680	0.5752	0.2951	0.1297
k141_818711	0.0714	0.9050	0.0236
k141_502097	0.1410	0.7122	0.1467
k141_265060	0.2999	0.1501	0.5500
k141_708485	0.9339	0.0460	0.0201
k141_818712	0.1704	0.5746	0.2550
k141_502100	0.8247	0.1332	0.0421
k141_76901	0.2070	0.5271	0.2659
k141_159686	0.4345	0.3731	0.1924
k141_394743	0.3405	0.4308	0.2286
k141_708488	0.6114	0.2341	0.1545
k141_607329	0.7966	0.1484	0.0551
k141_607330	0.9113	0.0743	0.0144
k141_394747	0.4188	0.4763	0.1049
k141_818723	0.0751	0.7466	0.1783
k141_708494	0.1222	0.4748	0.4030
k141_502109	0.2061	0.1096	0.6843
k141_818725	0.5044	0.3130	0.1826
k141_708498	0.4302	0.4260	0.1438
k141_394754	0.1302	0.6819	0.1879
k141_502121	0.8726	0.0966	0.0309
k141_708504	0.8146	0.1042	0.0812
k141_265074	0.7070	0.2449	0.0481
k141_394765	0.7699	0.1570	0.0731
k141_502130	0.9230	0.0528	0.0242
k141_818742	0.2215	0.1347	0.6438
k141_607357	0.5445	0.2018	0.2537
k141_394766	0.1888	0.3532	0.4581
k141_76943	0.0768	0.8454	0.0778
k141_265083	0.3518	0.0704	0.5777
k141_818745	0.2126	0.5355	0.2519
k141_818748	0.2773	0.3182	0.4045
k141_159718	0.1080	0.6437	0.2483
k141_607367	0.4362	0.3890	0.1748
k141_502143	0.8977	0.0740	0.0283
k141_708527	0.9119	0.0640	0.0240
k141_76950	0.0603	0.9037	0.0359
k141_818753	0.1482	0.6668	0.1850
k141_502144	0.1196	0.2011	0.6793
k141_607372	0.2682	0.5489	0.1829
k141_265092	0.4036	0.3108	0.2856
k141_818754	0.8161	0.0908	0.0931
k141_159722	0.9690	0.0218	0.0091
k141_502147	0.0120	0.9578	0.0303
k141_607374	0.1264	0.6693	0.2043
k141_818755	0.1413	0.6815	0.1772
k141_708536	0.5672	0.2706	0.1622
k141_159723	0.9284	0.0516	0.0201
k141_76960	0.8825	0.0767	0.0409
k141_394798	0.7732	0.1196	0.1072
k141_265098	0.7926	0.1668	0.0406
k141_394799	0.2546	0.6018	0.1437
k141_708546	0.9097	0.0573	0.0330
k141_159728	0.5117	0.3082	0.1801
k141_76966	0.1437	0.6553	0.2011
k141_265100	0.4841	0.3830	0.1330
k141_818768	0.6194	0.2862	0.0943
k141_502166	0.9310	0.0515	0.0175
k141_818771	0.8790	0.0927	0.0283
k141_708556	0.3071	0.1576	0.5353
k141_502170	0.7968	0.1452	0.0580
k141_818775	0.3484	0.2233	0.4284
k141_708559	0.4279	0.3833	0.1888
k141_502172	0.5614	0.2566	0.1819
k141_159731	0.1704	0.7019	0.1278
k141_607399	0.9775	0.0160	0.0065
k141_76976	0.5175	0.3571	0.1254
k141_708564	0.0163	0.0795	0.9042
k141_159732	0.4903	0.3626	0.1471
k141_607401	0.6645	0.2933	0.0423
k141_818782	0.5897	0.3007	0.1096
k141_607403	0.3491	0.3615	0.2894
k141_818783	0.3370	0.3407	0.3222
k141_708573	0.4053	0.1589	0.4358
k141_76978	0.9438	0.0399	0.0163
k141_818786	0.5338	0.3249	0.1413
k141_502190	0.2407	0.5568	0.2025
k141_708576	0.9471	0.0377	0.0152
k141_159739	0.9674	0.0242	0.0084
k141_265127	0.6133	0.1772	0.2094
k141_159741	0.5410	0.1536	0.3054
k141_265128	0.6086	0.2100	0.1813
k141_708581	0.2315	0.4688	0.2997
k141_76990	0.5470	0.3628	0.0901
k141_159743	0.5639	0.2399	0.1963
k141_394840	0.7541	0.2034	0.0425
k141_818799	0.0307	0.9446	0.0247
k141_708586	0.8643	0.0833	0.0524
k141_394841	0.3094	0.0981	0.5925
k141_265131	0.7108	0.1256	0.1637
k141_265133	0.9579	0.0320	0.0101
k141_607431	0.8067	0.1357	0.0575
k141_502215	0.2876	0.3607	0.3517
k141_708597	0.1216	0.7030	0.1754
k141_818810	0.8447	0.0968	0.0585
k141_77003	0.7769	0.1597	0.0634
k141_818811	0.0145	0.0253	0.9601
k141_265136	0.0758	0.8130	0.1112
k141_394858	0.4977	0.2078	0.2944
k141_77004	0.6495	0.2209	0.1296
k141_502221	0.6043	0.1770	0.2186
k141_818813	0.8346	0.1095	0.0558
k141_159753	0.6860	0.1655	0.1485
k141_394860	0.8339	0.1394	0.0267
k141_502223	0.6459	0.2092	0.1449
k141_607443	0.1594	0.4896	0.3510
k141_607445	0.3081	0.4746	0.2173
k141_265139	0.0621	0.4667	0.4713
k141_708613	0.7385	0.1574	0.1041
k141_502227	0.6539	0.1958	0.1503
k141_159756	0.1611	0.1165	0.7224
k141_818823	0.0129	0.9708	0.0163
k141_265142	0.8139	0.1234	0.0627
k141_502237	0.5344	0.2128	0.2528
k141_818829	0.8272	0.1199	0.0529
k141_708626	0.2494	0.5676	0.1830
k141_502241	0.8505	0.1134	0.0362
k141_394883	0.3150	0.5654	0.1196
k141_502243	0.1994	0.6496	0.1509
k141_502246	0.5655	0.2595	0.1750
k141_708633	0.8102	0.1436	0.0462
k141_394891	0.6401	0.2296	0.1302
k141_502249	0.1943	0.4460	0.3598
k141_708634	0.3270	0.5194	0.1536
k141_159775	0.8959	0.0730	0.0311
k141_607476	0.7214	0.1180	0.1606
k141_818840	0.9113	0.0649	0.0238
k141_394895	0.4928	0.3256	0.1816
k141_265150	0.9595	0.0294	0.0111
k141_77046	0.5877	0.2521	0.1603
k141_708637	0.8955	0.0704	0.0340
k141_159778	0.2762	0.3113	0.4125
k141_818841	0.9172	0.0608	0.0221
k141_502254	0.6574	0.2388	0.1037
k141_607483	0.1092	0.1786	0.7122
k141_265153	0.9263	0.0497	0.0240
k141_77052	0.1382	0.4347	0.4271
k141_818846	0.5554	0.2558	0.1888
k141_159784	0.5565	0.3731	0.0704
k141_818847	0.4152	0.4769	0.1079
k141_394910	0.0024	0.9880	0.0097
k141_265158	0.4834	0.2173	0.2993
k141_502264	0.4341	0.4335	0.1324
k141_708650	0.2611	0.4976	0.2413
k141_607490	0.2728	0.2645	0.4626
k141_708652	0.9244	0.0579	0.0177
k141_159788	0.5650	0.2256	0.2094
k141_394914	0.0539	0.0798	0.8663
k141_708653	0.8988	0.0810	0.0202
k141_77064	0.8002	0.1605	0.0393
k141_818854	0.4406	0.2819	0.2775
k141_607498	0.7590	0.1118	0.1292
k141_818857	0.2214	0.2473	0.5313
k141_502275	0.4067	0.3541	0.2392
k141_708659	0.8166	0.1150	0.0684
k141_818859	0.8111	0.1635	0.0254
k141_607506	0.0533	0.7626	0.1842
k141_818862	0.9303	0.0464	0.0233
k141_502276	0.7193	0.2454	0.0352
k141_607507	0.4798	0.2297	0.2905
k141_708667	0.1951	0.7470	0.0580
k141_159806	0.6817	0.2334	0.0850
k141_77076	0.7799	0.1513	0.0689
k141_502280	0.4128	0.3754	0.2117
k141_394929	0.4328	0.3766	0.1906
k141_265175	0.6497	0.2559	0.0944
k141_818863	0.8040	0.1342	0.0618
k141_708671	0.2850	0.3508	0.3642
k141_77082	0.4885	0.2377	0.2738
k141_394935	0.7366	0.1826	0.0808
k141_502289	0.3624	0.2644	0.3732
k141_708676	0.2259	0.4031	0.3710
k141_159813	0.8732	0.1044	0.0224
k141_708680	0.1964	0.5801	0.2235
k141_607528	0.2170	0.2569	0.5261
k141_265182	0.2358	0.3091	0.4551
k141_818876	0.6450	0.2189	0.1362
k141_607533	0.1473	0.1078	0.7449
k141_265184	0.5641	0.2188	0.2172
k141_607536	0.5507	0.3070	0.1423
k141_159821	0.6098	0.2052	0.1850
k141_708691	0.4248	0.3693	0.2059
k141_394944	0.0914	0.0759	0.8327
k141_502308	0.8921	0.0890	0.0189
k141_77109	0.2885	0.4573	0.2542
k141_265188	0.3403	0.4828	0.1769
k141_708702	0.4871	0.4482	0.0647
k141_607549	0.7662	0.1413	0.0925
k141_265191	0.8863	0.0851	0.0286
k141_159829	0.7649	0.1786	0.0565
k141_818900	0.9295	0.0517	0.0188
k141_502316	0.7906	0.0836	0.1258
k141_265196	0.6086	0.1961	0.1953
k141_818901	0.4962	0.2317	0.2721
k141_159830	0.1881	0.5745	0.2373
k141_77122	0.0712	0.8046	0.1242
k141_708715	0.2178	0.1732	0.6090
k141_607561	0.0261	0.9703	0.0036
k141_502320	0.0650	0.0911	0.8439
k141_394961	0.1169	0.5104	0.3727
k141_818906	0.3589	0.4180	0.2231
k141_159837	0.6601	0.1804	0.1595
k141_502328	0.2774	0.4817	0.2409
k141_77133	0.8112	0.1448	0.0440
k141_708725	0.4812	0.3407	0.1781
k141_818911	0.3986	0.3138	0.2876
k141_265213	0.4890	0.2884	0.2226
k141_502332	0.1242	0.1028	0.7730
k141_708726	0.0952	0.6437	0.2612
k141_394973	0.3223	0.2562	0.4215
k141_818918	0.1496	0.1161	0.7343
k141_265214	0.5248	0.2587	0.2164
k141_708729	0.1341	0.1115	0.7544
k141_159845	0.9315	0.0523	0.0162
k141_265215	0.2086	0.2157	0.5757
k141_502336	0.0172	0.9633	0.0195
k141_607569	0.9411	0.0444	0.0146
k141_394984	0.9050	0.0663	0.0288
k141_708736	0.3425	0.5002	0.1573
k141_159847	0.9009	0.0782	0.0209
k141_502340	0.7732	0.1678	0.0591
k141_394986	0.5875	0.2322	0.1803
k141_502343	0.3789	0.1181	0.5030
k141_708743	0.6238	0.2494	0.1268
k141_265220	0.0581	0.8278	0.1141
k141_607583	0.5839	0.1561	0.2600
k141_607585	0.7058	0.1452	0.1490
k141_394999	0.8417	0.1225	0.0358
k141_77166	0.7303	0.2047	0.0650
k141_265227	0.6763	0.1484	0.1753
k141_159858	0.1772	0.5769	0.2459
k141_265229	0.5781	0.2208	0.2012
k141_818950	0.2441	0.2145	0.5415
k141_159861	0.3424	0.5207	0.1370
k141_818952	0.0013	0.9939	0.0047
k141_502357	0.2036	0.6978	0.0986
k141_818953	0.8195	0.1500	0.0305
k141_708763	0.9496	0.0354	0.0150
k141_77189	0.8588	0.0966	0.0446
k141_708765	0.8036	0.0771	0.1192
k141_265242	0.3069	0.3322	0.3609
k141_77194	0.3166	0.2840	0.3994
k141_607615	0.7247	0.2280	0.0473
k141_818963	0.0525	0.8411	0.1064
k141_502372	0.7592	0.1929	0.0478
k141_395033	0.1799	0.6474	0.1727
k141_607625	0.1756	0.3682	0.4562
k141_265252	0.1843	0.1396	0.6760
k141_708778	0.0793	0.2036	0.7171
k141_708782	0.1281	0.7154	0.1565
k141_77213	0.8015	0.1115	0.0870
k141_77215	0.1098	0.5549	0.3353
k141_395047	0.9116	0.0693	0.0190
k141_607641	0.7196	0.2175	0.0629
k141_818983	0.9409	0.0412	0.0180
k141_265268	0.9477	0.0323	0.0200
k141_607647	0.6127	0.3083	0.0790
k141_159900	0.5795	0.3362	0.0843
k141_708801	0.0074	0.0136	0.9791
k141_395065	0.5335	0.2756	0.1910
k141_818991	0.2898	0.6550	0.0552
k141_265274	0.4497	0.4665	0.0839
k141_502412	0.3377	0.4351	0.2271
k141_77222	0.7612	0.1804	0.0584
k141_818996	0.1418	0.1578	0.7005
k141_708815	0.1700	0.5807	0.2493
k141_502420	0.0156	0.9741	0.0103
k141_159912	0.8775	0.0921	0.0303
k141_708818	0.8140	0.1171	0.0688
k141_77225	0.9686	0.0231	0.0083
k141_502428	0.1828	0.3979	0.4193
k141_395085	0.9714	0.0206	0.0080
k141_502431	0.8592	0.1080	0.0328
k141_265306	0.2976	0.4583	0.2441
k141_607681	0.6267	0.1850	0.1882
k141_77232	0.1891	0.3350	0.4759
k141_819016	0.4921	0.3835	0.1243
k141_159920	0.0694	0.7644	0.1661
k141_607686	0.3703	0.2006	0.4291
k141_502443	0.0657	0.1697	0.7646
k141_819022	0.9622	0.0260	0.0118
k141_77244	0.0800	0.1392	0.7809
k141_265318	0.2358	0.2541	0.5101
k141_708850	0.3231	0.5872	0.0897
k141_819026	0.7890	0.1112	0.0998
k141_265320	0.2275	0.7081	0.0644
k141_395115	0.8250	0.1197	0.0553
k141_502456	0.5389	0.3687	0.0924
k141_395118	0.8295	0.1071	0.0634
k141_708851	0.5062	0.4047	0.0892
k141_77257	0.8057	0.1354	0.0589
k141_159942	0.8401	0.1035	0.0565
k141_708857	0.9363	0.0465	0.0172
k141_607719	0.3606	0.3507	0.2887
k141_502463	0.7613	0.2084	0.0303
k141_819043	0.8250	0.1221	0.0529
k141_265341	0.2376	0.2017	0.5607
k141_708863	0.8580	0.1110	0.0310
k141_502464	0.3396	0.4409	0.2195
k141_607723	0.0109	0.0153	0.9737
k141_819045	0.9272	0.0529	0.0200
k141_607725	0.3030	0.4104	0.2866
k141_395139	0.3390	0.1163	0.5447
k141_708866	0.5888	0.2183	0.1929
k141_77274	0.6802	0.2401	0.0797
k141_607726	0.6603	0.2597	0.0800
k141_77276	0.2923	0.2593	0.4484
k141_502469	0.2320	0.4185	0.3495
k141_607729	0.3547	0.2486	0.3967
k141_159952	0.9558	0.0350	0.0092
k141_395145	0.6953	0.1960	0.1087
k141_502475	0.7832	0.1631	0.0537
k141_265355	0.1904	0.6534	0.1562
k141_77285	0.8221	0.1311	0.0468
k141_819056	0.5822	0.2892	0.1286
k141_708874	0.8824	0.0889	0.0286
k141_395152	0.8985	0.0749	0.0266
k141_819057	0.6078	0.2318	0.1605
k141_159960	0.7674	0.1566	0.0760
k141_395153	0.0009	0.9961	0.0031
k141_265361	0.6338	0.2257	0.1405
k141_607743	0.1254	0.7333	0.1412
k141_819062	0.3130	0.4691	0.2179
k141_708882	0.4835	0.2641	0.2523
k141_502489	0.7152	0.2121	0.0727
k141_708884	0.1798	0.3065	0.5137
k141_159963	0.9748	0.0182	0.0070
k141_502492	0.8071	0.1398	0.0531
k141_502499	0.6839	0.1258	0.1903
k141_159968	0.3271	0.4518	0.2210
k141_395171	0.1729	0.6659	0.1612
k141_819072	0.5613	0.3691	0.0696
k141_265373	0.3025	0.4481	0.2494
k141_77315	0.9510	0.0307	0.0183
k141_819075	0.0406	0.4069	0.5524
k141_77316	0.9165	0.0546	0.0290
k141_265374	0.0698	0.7165	0.2137
k141_395183	0.0672	0.1459	0.7870
k141_819082	0.3481	0.2978	0.3540
k141_159977	0.9220	0.0627	0.0152
k141_265376	0.0730	0.5410	0.3860
k141_502523	0.8553	0.1072	0.0374
k141_607779	0.2505	0.4185	0.3310
k141_395191	0.1444	0.4532	0.4025
k141_502526	0.8202	0.1373	0.0425
k141_77334	0.5601	0.2624	0.1775
k141_819086	0.1710	0.6979	0.1310
k141_502528	0.3773	0.3884	0.2343
k141_395198	0.2950	0.1967	0.5082
k141_819089	0.3129	0.4664	0.2206
k141_607792	0.2523	0.3239	0.4238
k141_819094	0.7250	0.1663	0.1087
k141_395202	0.5676	0.3633	0.0691
k141_607793	0.9729	0.0194	0.0077
k141_708937	0.1117	0.5892	0.2991
k141_265397	0.1488	0.7959	0.0554
k141_502541	0.6376	0.2299	0.1324
k141_819096	0.7933	0.1170	0.0897
k141_395208	0.9312	0.0402	0.0286
k141_502544	0.4702	0.4768	0.0530
k141_502549	0.8621	0.0977	0.0403
k141_160002	0.4187	0.1424	0.4389
k141_77365	0.6588	0.1620	0.1792
k141_395215	0.8136	0.1233	0.0631
k141_160004	0.2346	0.5051	0.2604
k141_502556	0.0358	0.0940	0.8702
k141_708953	0.5758	0.2162	0.2080
k141_77369	0.5283	0.2991	0.1726
k141_819118	0.2519	0.3782	0.3699
k141_502559	0.8693	0.0958	0.0350
k141_819120	0.9437	0.0371	0.0192
k141_502560	0.1449	0.6020	0.2532
k141_77373	0.3599	0.3157	0.3244
k141_502561	0.0251	0.0953	0.8795
k141_265421	0.9431	0.0385	0.0184
k141_160015	0.0605	0.8262	0.1133
k141_819129	0.8261	0.0934	0.0805
k141_502566	0.4410	0.2021	0.3568
k141_708966	0.3001	0.5905	0.1094
k141_502567	0.9329	0.0440	0.0232
k141_819134	0.5958	0.2600	0.1442
k141_708970	0.1936	0.4051	0.4013
k141_607835	0.5403	0.3504	0.1092
k141_160022	0.9241	0.0574	0.0186
k141_708973	0.6086	0.2728	0.1186
k141_819142	0.8417	0.1188	0.0395
k141_607839	0.7568	0.1374	0.1058
k141_77400	0.4450	0.2008	0.3542
k141_819145	0.9248	0.0538	0.0214
k141_607846	0.1764	0.1854	0.6382
k141_395261	0.4304	0.3840	0.1857
k141_607848	0.8031	0.0573	0.1396
k141_160030	0.4211	0.4166	0.1623
k141_819155	0.1272	0.1031	0.7697
k141_708978	0.8035	0.1527	0.0438
k141_607852	0.6689	0.2136	0.1174
k141_265440	0.1110	0.6502	0.2388
k141_819159	0.4054	0.3788	0.2158
k141_395270	0.2487	0.3920	0.3593
k141_708984	0.9002	0.0720	0.0278
k141_708986	0.9198	0.0575	0.0227
k141_77405	0.5757	0.2594	0.1648
k141_607859	0.1676	0.7107	0.1217
k141_502605	0.0102	0.0154	0.9744
k141_819165	0.6413	0.2055	0.1531
k141_160041	0.7404	0.1560	0.1036
k141_607861	0.5812	0.2300	0.1888
k141_265448	0.5235	0.3319	0.1446
k141_395281	0.0358	0.8889	0.0753
k141_77410	0.5948	0.2709	0.1343
k141_607863	0.7575	0.1222	0.1203
k141_708993	0.7192	0.1699	0.1108
k141_708995	0.7520	0.1586	0.0894
k141_502614	0.9642	0.0245	0.0112
k141_819176	0.4958	0.1915	0.3128
k141_160048	0.9122	0.0630	0.0249
k141_708998	0.3728	0.4384	0.1888
k141_502618	0.7431	0.1325	0.1244
k141_607874	0.9362	0.0462	0.0176
k141_77419	0.2790	0.6038	0.1172
k141_160055	0.2623	0.5610	0.1767
k141_502622	0.0039	0.9858	0.0103
k141_265459	0.5739	0.2692	0.1569
k141_607875	0.1096	0.7125	0.1779
k141_607876	0.7472	0.1705	0.0824
k141_160057	0.5385	0.2679	0.1935
k141_77423	0.5714	0.2081	0.2205
k141_709007	0.0084	0.9647	0.0269
k141_709008	0.3087	0.2825	0.4088
k141_265463	0.6411	0.2928	0.0661
k141_395307	0.8583	0.0810	0.0607
k141_160059	0.5418	0.2221	0.2360
k141_709009	0.5372	0.1885	0.2743
k141_395308	0.2223	0.4941	0.2836
k141_607883	0.4260	0.4345	0.1395
k141_77433	0.5392	0.2302	0.2306
k141_395311	0.0226	0.0349	0.9426
k141_160063	0.9657	0.0276	0.0067
k141_160065	0.6783	0.1987	0.1230
k141_709023	0.5946	0.2905	0.1149
k141_77440	0.7607	0.2023	0.0370
k141_502648	0.5610	0.2314	0.2076
k141_709026	0.1996	0.2801	0.5204
k141_607897	0.9715	0.0197	0.0088
k141_395323	0.5160	0.3741	0.1100
k141_709027	0.6858	0.1832	0.1311
k141_607901	0.7595	0.1330	0.1075
k141_77447	0.7201	0.2187	0.0612
k141_819225	0.9088	0.0732	0.0179
k141_395329	0.5838	0.2344	0.1818
k141_502658	0.4539	0.3239	0.2223
k141_160074	0.1151	0.5733	0.3115
k141_819226	0.8196	0.1265	0.0539
k141_77455	0.1618	0.0961	0.7421
k141_607911	0.3677	0.3339	0.2984
k141_395332	0.9600	0.0286	0.0113
k141_709040	0.2677	0.5884	0.1439
k141_265493	0.0908	0.7214	0.1879
k141_265494	0.6879	0.1489	0.1632
k141_709042	0.0226	0.0255	0.9519
k141_395336	0.2095	0.5832	0.2073
k141_77460	0.4757	0.4354	0.0889
k141_160081	0.5706	0.1986	0.2308
k141_395338	0.4993	0.3689	0.1318
k141_265496	0.2990	0.5718	0.1292
k141_502669	0.7452	0.1693	0.0855
k141_819239	0.0229	0.0286	0.9486
k141_265498	0.1268	0.7044	0.1688
k141_709053	0.8510	0.1072	0.0417
k141_395343	0.5045	0.3761	0.1194
k141_77465	0.2427	0.6399	0.1174
k141_819240	0.9555	0.0353	0.0092
k141_502677	0.6583	0.1612	0.1805
k141_77467	0.7593	0.1218	0.1189
k141_819242	0.6666	0.1872	0.1462
k141_395352	0.7560	0.1438	0.1002
k141_709064	0.1030	0.2072	0.6899
k141_502689	0.4419	0.3326	0.2255
k141_77478	0.5289	0.1893	0.2817
k141_502694	0.3186	0.5059	0.1755
k141_709069	0.8479	0.1117	0.0405
k141_265509	0.0127	0.0181	0.9692
k141_77483	0.8409	0.1332	0.0259
k141_709071	0.1622	0.7063	0.1315
k141_502696	0.2213	0.5146	0.2641
k141_265511	0.1898	0.2587	0.5515
k141_819257	0.4847	0.3342	0.1811
k141_395368	0.6947	0.1443	0.1610
k141_709074	0.2966	0.2866	0.4168
k141_77491	0.5098	0.2706	0.2196
k141_502702	0.0062	0.9670	0.0268
k141_819265	0.4249	0.4798	0.0953
k141_160114	0.9530	0.0316	0.0155
k141_607916	0.8054	0.1421	0.0525
k141_160119	0.8805	0.0909	0.0287
k141_607917	0.2124	0.6480	0.1396
k141_502718	0.5255	0.3239	0.1505
k141_395388	0.3974	0.4336	0.1690
k141_709100	0.3444	0.4009	0.2547
k141_502719	0.1859	0.7382	0.0759
k141_265538	0.5217	0.2226	0.2557
k141_77516	0.7068	0.2406	0.0526
k141_607928	0.4848	0.3375	0.1777
k141_395396	0.3289	0.1210	0.5502
k141_502722	0.0043	0.9902	0.0054
k141_607930	0.3173	0.2872	0.3955
k141_502723	0.2458	0.0720	0.6822
k141_607934	0.1550	0.2605	0.5845
k141_265549	0.7938	0.1383	0.0679
k141_607936	0.0431	0.0800	0.8769
k141_502729	0.2488	0.6183	0.1329
k141_395414	0.1639	0.4470	0.3891
k141_709126	0.1462	0.2462	0.6076
k141_607941	0.7449	0.1667	0.0884
k141_819315	0.0403	0.0306	0.9291
k141_819316	0.4856	0.2867	0.2277
k141_395420	0.3919	0.4601	0.1480
k141_607949	0.7000	0.1468	0.1532
k141_77547	0.7872	0.0990	0.1138
k141_709132	0.4283	0.2830	0.2887
k141_502741	0.1457	0.8035	0.0508
k141_819321	0.4129	0.3128	0.2742
k141_160154	0.8280	0.0846	0.0874
k141_265567	0.2773	0.4773	0.2454
k141_607962	0.7270	0.1701	0.1029
k141_819329	0.3733	0.3984	0.2282
k141_160158	0.8776	0.0701	0.0523
k141_607963	0.8636	0.0916	0.0448
k141_77557	0.8934	0.0821	0.0245
k141_502751	0.2439	0.5383	0.2178
k141_819330	0.6543	0.2572	0.0884
k141_265569	0.7610	0.2075	0.0315
k141_709148	0.3368	0.3805	0.2826
k141_160164	0.0997	0.5230	0.3773
k141_819335	0.1287	0.1887	0.6825
k141_502764	0.8672	0.1033	0.0295
k141_607974	0.4702	0.2506	0.2792
k141_709155	0.9385	0.0457	0.0158
k141_502766	0.4240	0.4177	0.1583
k141_77570	0.7549	0.1109	0.1342
k141_265575	0.7222	0.2035	0.0743
k141_160170	0.1366	0.4796	0.3838
k141_709162	0.5272	0.3337	0.1390
k141_607985	0.4846	0.3056	0.2098
k141_502773	0.8020	0.0995	0.0986
k141_395459	0.1983	0.7375	0.0641
k141_819356	0.1442	0.7411	0.1147
k141_265584	0.5223	0.3049	0.1728
k141_160176	0.4617	0.4657	0.0725
k141_395464	0.7820	0.1080	0.1101
k141_819361	0.9541	0.0328	0.0130
k141_709172	0.2023	0.6752	0.1224
k141_607990	0.8923	0.0821	0.0255
k141_709175	0.9018	0.0730	0.0251
k141_395469	0.6158	0.2046	0.1796
k141_819367	0.2572	0.5740	0.1688
k141_77581	0.7431	0.1940	0.0629
k141_160183	0.3492	0.3880	0.2628
k141_395471	0.7055	0.1602	0.1343
k141_607997	0.1695	0.4886	0.3419
k141_502785	0.9311	0.0505	0.0184
k141_819374	0.4257	0.3903	0.1839
k141_395475	0.6322	0.3225	0.0453
k141_160189	0.4081	0.2237	0.3682
k141_709187	0.5232	0.2324	0.2444
k141_819378	0.7016	0.2171	0.0813
k141_709188	0.1129	0.1398	0.7473
k141_607999	0.9663	0.0240	0.0097
k141_160195	0.0316	0.9557	0.0127
k141_709191	0.9326	0.0431	0.0243
k141_819379	0.0197	0.0942	0.8861
k141_502801	0.7777	0.1479	0.0744
k141_709192	0.7024	0.2241	0.0735
k141_819383	0.1159	0.7666	0.1175
k141_502802	0.9337	0.0536	0.0127
k141_395493	0.5466	0.2407	0.2127
k141_160196	0.8570	0.1032	0.0398
k141_502803	0.4368	0.3803	0.1829
k141_77612	0.5199	0.3223	0.1579
k141_160204	0.8802	0.0814	0.0384
k141_709201	0.4723	0.4965	0.0312
k141_77617	0.0494	0.9206	0.0300
k141_608022	0.4225	0.3433	0.2342
k141_819400	0.6701	0.2626	0.0673
k141_77619	0.3624	0.4679	0.1697
k141_395508	0.4411	0.3564	0.2024
k141_265623	0.8523	0.1158	0.0319
k141_77621	0.4188	0.3167	0.2646
k141_502818	0.2285	0.5246	0.2469
k141_395511	0.2472	0.5745	0.1783
k141_77625	0.3895	0.3027	0.3077
k141_395515	0.2219	0.5827	0.1954
k141_502825	0.8422	0.1063	0.0514
k141_77627	0.1592	0.5689	0.2718
k141_709212	0.6417	0.2986	0.0597
k141_395520	0.2864	0.4934	0.2202
k141_502830	0.6430	0.2696	0.0874
k141_395521	0.1063	0.6714	0.2223
k141_819418	0.0847	0.7806	0.1347
k141_709217	0.4950	0.3213	0.1838
k141_77635	0.6589	0.1945	0.1466
k141_502843	0.7699	0.1373	0.0928
k141_265641	0.7175	0.2017	0.0808
k141_608056	0.2500	0.4104	0.3396
k141_502844	0.7697	0.1795	0.0509
k141_709226	0.9412	0.0384	0.0204
k141_395531	0.7443	0.1674	0.0882
k141_77640	0.6594	0.2642	0.0763
k141_608060	0.6713	0.2045	0.1242
k141_819433	0.2275	0.6094	0.1631
k141_77644	0.1981	0.1272	0.6747
k141_709230	0.4556	0.1790	0.3654
k141_265646	0.7288	0.2158	0.0555
k141_160238	0.8850	0.0858	0.0292
k141_709234	0.3170	0.2806	0.4024
k141_265650	0.9458	0.0364	0.0178
k141_502857	0.6538	0.2036	0.1426
k141_608064	0.7995	0.1486	0.0520
k141_502862	0.9161	0.0613	0.0227
k141_709238	0.5727	0.2746	0.1528
k141_395554	0.3306	0.3019	0.3675
k141_502866	0.2173	0.3582	0.4246
k141_395556	0.8207	0.1347	0.0446
k141_160239	0.9287	0.0433	0.0279
k141_608079	0.4662	0.3297	0.2041
k141_709247	0.0283	0.9528	0.0189
k141_77667	0.6807	0.1402	0.1790
k141_502871	0.9634	0.0272	0.0094
k141_709251	0.2772	0.2549	0.4679
