card_subject_id	total_read_hits	R1_read_hits	R2_read_hits	mean_percent_identity	maximum_alignment_length	minimum_evalue	maximum_bitscore
gb|CAA71947.1|ARO:3002157|FOX-3	1	0	1	98.0000	49	9.24e-27	96.3000
gb|CAA90683.1|ARO:3003012|dfrA13	1	1	0	100.0000	50	1.69e-32	106.0000
gb|CAB13167.1|ARO:3003064|ykkD	1	1	0	80.0000	25	4.2e-09	45.4000
gb|CAB76928.1|ARO:3004837|OXA-724	1	1	0	100.0000	50	4.67e-35	115.0000
gb|CAB89086.1|ARO:3002158|FOX-4	1	0	1	94.0000	50	1.78e-26	95.5000
gb|CAC99773.1|ARO:3003770|Lmon_mprF	1	0	1	84.0000	50	1.36e-22	85.5000
gb|CAD31707.1|ARO:3002691|Sent_cmlA	1	0	1	81.0000	21	5.65e-07	41.2000
gb|CAD91132.1|ARO:3002839|lnuF	1	0	1	85.1000	47	7.25e-24	87.0000
gb|CAJ19611.1|ARO:3002436|OKP-B-3	1	1	0	100.0000	49	2.38e-28	99.0000
gb|CAJ19619.1|ARO:3002443|OKP-B-10	1	0	1	100.0000	49	3.1e-29	101.0000
gb|CAL30186.1|ARO:3002699|cmlB1	1	1	0	80.0000	30	1.13e-10	51.6000
gb|CAP69659.1|ARO:3003017|dfrA21	1	0	1	98.0000	50	2.35e-27	93.6000
gb|CBG22732.1|ARO:3002341|GES-12	1	0	1	100.0000	50	7.78e-31	105.0000
gb|CCN31428.1|ARO:3005049|CrcB	1	0	1	97.1000	34	9.2e-19	70.9000
gb|CDN33427.1|ARO:3001351|SHV-183	1	0	1	80.0000	25	1.01e-09	48.9000
gb|ENV82218.1|ARO:3001754|OXA-299	1	1	0	81.6000	49	6.09e-22	82.0000
gb|KEC85091.1|ARO:3005158|OXA-668	1	1	0	98.0000	49	7.86e-29	100.0000
gb|MDY6481403.1|ARO:3008672|OXA-1262	1	1	0	82.6000	23	2.16e-07	42.4000
gb|NP_214856.1|ARO:3003448|Mtub_iniA_EMB	1	1	0	82.0000	50	2.37e-24	90.5000
gb|NP_216944.1|ARO:3004921|Mtub_ahpC_INH	1	1	0	84.6000	26	4.63e-12	54.7000
gb|NP_217456.1|ARO:3004978|Mtub_mas_PZA	1	1	0	80.0000	50	1.07e-20	80.1000
gb|NP_217715.1|ARO:3004931|Mtub_nudC_INH	1	0	1	82.0000	50	1.62e-25	92.0000
gb|NP_218371.1|ARO:3003458|Mtub_ethA_ETO	1	1	0	82.4000	34	5.76e-13	58.2000
gb|QAT79363.1|ARO:3007855|CHM-1	1	0	1	82.9000	35	5.55e-15	63.2000
gb|QBQ85438.1|ARO:3004719|tet(X3)	1	0	1	80.0000	20	6.72e-06	38.1000
gb|QHR93773.1|ARO:3005024|FosL1	1	1	0	80.0000	20	3.71e-08	43.5000
gb|QHW12307.1|ARO:3005089|mef(D)	1	0	1	84.0000	50	1.38e-23	87.8000
gb|QIB98918.1|ARO:3005012|IDC-1	1	1	0	87.5000	48	1.39e-24	90.5000
gb|QVO43833.1|ARO:3008181|FOX-19	1	1	0	98.0000	50	3.42e-28	100.0000
gb|QWY90353.1|ARO:3008437|OXA-1016	1	0	1	100.0000	49	7.42e-32	107.0000
gb|QYJ63007.1|ARO:3007837|CARB-58	1	0	1	89.5000	19	1.98e-06	39.7000
gb|UOM32499.1|ARO:3008530|OXA-1112	1	0	1	100.0000	49	1.65e-26	94.0000
gb|UOM32505.1|ARO:3007830|GES-52	1	1	0	98.0000	50	5.53e-31	105.0000
gb|USK11984.1|ARO:3009037|RAHN-4	1	1	0	81.5000	27	3.47e-09	47.4000
gb|UYS49421.1|ARO:3007835|GES-57	1	0	1	98.0000	49	1.85e-27	96.7000
gb|WFP96649.1|ARO:3008668|OXA-1258	1	0	1	85.0000	20	3.7e-06	38.9000
gb|WLO97150.1|ARO:3007902|ACT-120	1	1	0	90.0000	50	1.27e-25	93.2000
gb|WPF67354.1|ARO:3007838|tet(65)	1	1	0	80.0000	25	2.11e-07	42.4000
gb|WP_000949574.1|ARO:3005348|DfrA36	1	0	1	81.3000	48	2.32e-24	86.7000
gb|WP_001443153.1|ARO:3006880|EC-5	1	0	1	100.0000	50	1.11e-31	109.0000
gb|WP_004700205.1|ARO:3006308|ADC-133	1	1	0	80.0000	45	1.44e-19	76.6000
gb|WP_007708339.1|ARO:3006991|SGM-5	1	0	1	88.0000	50	2.68e-25	91.7000
gb|WP_008659027.1|ARO:3006226|CepA-49	1	0	1	100.0000	50	1.66e-32	110.0000
gb|WP_009821475.1|ARO:3006987|SGM-1	1	1	0	91.8000	49	8.12e-28	98.2000
gb|WP_010798607.1|ARO:3006943|LUT-1	1	0	1	81.6000	49	3.36e-25	90.9000
gb|WP_010869372.1|ARO:3004630|Mgen_parC_MXF	1	1	0	80.0000	35	1.03e-17	71.6000
gb|WP_012145975.1|ARO:3006996|SPR-1	1	0	1	84.6000	39	1.14e-17	70.9000
gb|WP_016146025.1|ARO:3006313|ADC-138	1	0	1	82.9000	41	5.18e-19	75.1000
gb|WP_020848173.1|ARO:3005725|OXA-491	1	0	1	80.0000	50	1.76e-25	90.9000
gb|WP_033642964.1|ARO:3006853|SRT-3	1	1	0	100.0000	26	2.71e-09	47.8000
gb|WP_039902635.1|ARO:3005339|OXA-646	1	0	1	98.0000	50	6.69e-31	105.0000
gb|WP_063860256.1|ARO:3006878|EC-18	1	0	1	100.0000	50	1.55e-31	108.0000
gb|WP_063860454.1|ARO:3006881|EC-8	1	0	1	100.0000	30	5.06e-15	63.9000
gb|WP_063860495.1|ARO:3002165|FOX-12	1	1	0	89.8000	49	3.33e-25	92.0000
gb|WP_063864115.1|ARO:3005734|OXA-504	1	0	1	100.0000	49	2.4e-31	106.0000
gb|WP_063864748.1|ARO:3006998|SPU-1	1	0	1	80.0000	50	3.83e-22	82.8000
gb|WP_068981611.1|ARO:3006284|ADC-104	1	1	0	80.4000	46	1.06e-20	79.7000
gb|WP_078797000.1|ARO:3005682|GOB-33	1	1	0	81.6000	49	2.91e-26	93.6000
gb|WP_087587941.1|ARO:3005774|OXA-550	1	1	0	97.9000	47	1.74e-23	86.3000
gb|WP_096807444.1|ARO:3006478|MOX-13	1	0	1	94.7000	38	6.62e-18	72.0000
gb|WP_096807445.1|ARO:3006473|FOX-15	1	0	1	94.4000	36	1.85e-18	73.6000
gb|WP_096807446.1|ARO:3005198|CMY-157	1	0	1	95.9000	49	2.33e-28	100.0000
gb|WP_109545066.1|ARO:3006474|FOX-16	1	1	0	92.0000	50	6.62e-28	99.4000
gb|WP_109545072.1|ARO:3005333|OXA-641	1	1	0	100.0000	27	1.46e-11	53.9000
gb|WP_116786835.1|ARO:3005933|OXA-728	1	1	0	80.0000	50	3.06e-24	88.2000
gb|WP_123865086.1|ARO:3007840|CIM-1	1	1	0	81.0000	42	7.86e-22	81.3000
gb|WP_124470450.1|ARO:3007494|tet(64)	1	1	0	85.0000	20	9.21e-06	37.7000
gb|WP_128268233.1|ARO:3005584|CARB-50	1	0	1	100.0000	49	1.48e-28	99.8000
gb|WP_128268285.1|ARO:3006983|RSD2-2	1	0	1	81.6000	49	3.53e-24	87.4000
gb|WP_133972424.1|ARO:3006363|ADC-194	1	0	1	82.9000	41	2.73e-19	75.9000
gb|WP_159162532.1|ARO:3006403|ADC-234	1	1	0	100.0000	50	8.74e-31	107.0000
gb|WP_194293132.1|ARO:3006863|AAK-1	1	0	1	96.0000	50	1.17e-29	102.0000
gb|XAM74258.1|ARO:3008343|KPC-225	1	0	1	81.1000	37	6.96e-14	60.5000
gb|XGB73525.1|ARO:3008068|ADC-358	1	1	0	80.0000	40	4.08e-16	67.0000
gb|XP_753111.1|ARO:3003942|abcA	1	1	0	80.0000	50	1.21e-21	82.8000
