seq_name	chromosome_score	plasmid_score	virus_score
k141_262869	0.0459	0.9433	0.0108
k141_354612	0.4438	0.3561	0.2001
k141_309776	0.7402	0.2060	0.0538
k141_122087	0.1626	0.7039	0.1335
k141_309778	0.6261	0.2529	0.1210
k141_30594	0.6862	0.2418	0.0720
k141_262871	0.3007	0.5001	0.1991
k141_170400	0.9216	0.0567	0.0217
k141_262875	0.4481	0.2657	0.2863
k141_30599	0.6755	0.2357	0.0888
k141_262878	0.7548	0.1989	0.0463
k141_76066	0.6462	0.2200	0.1337
k141_122100	0.0136	0.0199	0.9665
k141_30604	0.4160	0.2737	0.3103
k141_30608	0.2008	0.3333	0.4659
k141_216136	0.2462	0.5729	0.1810
k141_30611	0.8107	0.0943	0.0950
k141_170422	0.5490	0.3283	0.1227
k141_354639	0.9044	0.0688	0.0267
k141_30616	0.8412	0.1076	0.0511
k141_309804	0.3140	0.5487	0.1372
k141_354643	0.2537	0.4897	0.2567
k141_170424	0.2367	0.4443	0.3190
k141_122120	0.4100	0.3649	0.2252
k141_76082	0.2417	0.6976	0.0607
k141_354650	0.7669	0.1907	0.0423
k141_122125	0.9312	0.0497	0.0190
k141_30622	0.8346	0.1165	0.0489
k141_170431	0.6862	0.2467	0.0671
k141_309818	0.8690	0.0982	0.0328
k141_122128	0.3042	0.2454	0.4505
k141_216161	0.2868	0.4128	0.3005
k141_262906	0.2007	0.6758	0.1235
k141_30627	0.8756	0.0773	0.0471
k141_122130	0.3693	0.3238	0.3068
k141_309820	0.7947	0.0906	0.1147
k141_30630	0.8818	0.0872	0.0310
k141_309821	0.4822	0.3059	0.2119
k141_354658	0.9503	0.0365	0.0132
k141_30633	0.8251	0.1128	0.0621
k141_216165	0.8974	0.0772	0.0253
k141_170446	0.7699	0.1391	0.0910
k141_76100	0.0561	0.9206	0.0233
k141_76102	0.4660	0.3041	0.2299
k141_309831	0.6095	0.3317	0.0588
k141_170450	0.5557	0.2552	0.1891
k141_216167	0.7239	0.1800	0.0961
k141_309832	0.0385	0.3208	0.6408
k141_122148	0.6880	0.2223	0.0896
k141_76103	0.1695	0.6326	0.1979
k141_354672	0.9321	0.0518	0.0161
k141_262931	0.6397	0.2200	0.1404
k141_170464	0.2977	0.3199	0.3824
k141_216177	0.6246	0.2722	0.1032
k141_262941	0.8332	0.1124	0.0544
k141_122161	0.5019	0.4152	0.0829
k141_354685	0.3318	0.1783	0.4898
k141_216180	0.2934	0.3051	0.4015
k141_170473	0.1562	0.8092	0.0347
k141_30641	0.8808	0.0884	0.0308
k141_216183	0.0684	0.0518	0.8797
k141_354686	0.8835	0.0883	0.0282
k141_262953	0.7579	0.0939	0.1482
k141_30646	0.8431	0.1099	0.0470
k141_216193	0.8265	0.1101	0.0634
k141_122163	0.6693	0.2605	0.0702
k141_76125	0.4612	0.3549	0.1839
k141_354689	0.7125	0.2183	0.0692
k141_30652	0.8455	0.1196	0.0350
k141_216197	0.0178	0.0179	0.9643
k141_122170	0.9458	0.0405	0.0137
k141_30656	0.4144	0.3424	0.2432
k141_76128	0.8533	0.1053	0.0414
k141_262965	0.8164	0.1329	0.0508
k141_354695	0.5677	0.3311	0.1012
k141_170489	0.5155	0.3382	0.1463
k141_122175	0.8403	0.1178	0.0419
k141_216210	0.0101	0.0145	0.9755
k141_122182	0.8697	0.1085	0.0218
k141_170500	0.4426	0.2235	0.3339
k141_30671	0.0301	0.9367	0.0332
k141_262983	0.9287	0.0516	0.0198
k141_122186	0.5471	0.1954	0.2575
k141_216220	0.1238	0.7832	0.0931
k141_170510	0.6622	0.1803	0.1574
k141_262985	0.1345	0.2719	0.5936
k141_30672	0.8739	0.0974	0.0287
k141_76152	0.6275	0.0980	0.2746
k141_216232	0.4729	0.2895	0.2376
k141_76153	0.4283	0.2383	0.3334
k141_30680	0.5323	0.3191	0.1486
k141_122194	0.0292	0.9510	0.0197
k141_354712	0.5662	0.4214	0.0123
k141_170517	0.7731	0.1738	0.0531
k141_262987	0.1750	0.7344	0.0906
k141_170518	0.2976	0.3696	0.3328
k141_122197	0.9537	0.0340	0.0122
k141_262988	0.4544	0.3531	0.1925
k141_216241	0.1421	0.1155	0.7424
k141_30681	0.9168	0.0719	0.0113
k141_76160	0.6198	0.2615	0.1187
k141_122206	0.2096	0.5561	0.2343
k141_76161	0.6913	0.1724	0.1363
k141_30686	0.9043	0.0745	0.0211
k141_30687	0.5688	0.2441	0.1871
k141_76165	0.6795	0.2336	0.0869
k141_122211	0.3807	0.2214	0.3980
k141_354726	0.8209	0.1502	0.0289
k141_170535	0.5745	0.1867	0.2388
k141_76170	0.3595	0.1665	0.4741
k141_263002	0.9331	0.0511	0.0158
k141_354728	0.5998	0.3159	0.0843
k141_216263	0.1357	0.7801	0.0842
k141_76172	0.0107	0.0171	0.9722
k141_30694	0.0419	0.1330	0.8251
k141_263008	0.9474	0.0381	0.0145
k141_170544	0.5070	0.3810	0.1119
k141_30698	0.4207	0.3917	0.1876
k141_122227	0.7152	0.1724	0.1124
k141_170546	0.7037	0.2111	0.0853
k141_122232	0.3570	0.4180	0.2250
k141_216275	0.1756	0.3523	0.4721
k141_263017	0.9378	0.0508	0.0115
k141_216277	0.5299	0.4261	0.0440
k141_76188	0.0044	0.9892	0.0064
k141_30702	0.1101	0.7702	0.1197
k141_309835	0.8647	0.1012	0.0341
k141_170556	0.1763	0.2518	0.5718
k141_354737	0.0094	0.0235	0.9671
k141_263024	0.2558	0.2081	0.5361
k141_309838	0.0230	0.0448	0.9323
k141_76195	0.3672	0.4334	0.1994
k141_263028	0.8034	0.1431	0.0535
k141_354743	0.4800	0.2842	0.2359
k141_170564	0.8858	0.0876	0.0266
k141_76197	0.9384	0.0446	0.0169
k141_354748	0.7112	0.2480	0.0408
k141_170568	0.6226	0.2951	0.0822
k141_309840	0.9263	0.0610	0.0127
k141_30716	0.9233	0.0561	0.0206
k141_263040	0.1503	0.2264	0.6233
k141_309841	0.9031	0.0675	0.0294
k141_122258	0.9647	0.0260	0.0092
k141_354757	0.9023	0.0755	0.0222
k141_263044	0.7768	0.1816	0.0417
k141_354759	0.3774	0.3119	0.3106
k141_170581	0.3738	0.4731	0.1532
k141_216311	0.1206	0.1109	0.7685
k141_76220	0.4852	0.3151	0.1997
k141_122260	0.5547	0.2247	0.2205
k141_216314	0.6530	0.2980	0.0490
k141_76221	0.1804	0.1766	0.6430
k141_354768	0.1943	0.3184	0.4873
k141_216315	0.1828	0.2969	0.5202
k141_309845	0.8877	0.0467	0.0656
k141_30720	0.2967	0.6503	0.0529
k141_170587	0.5606	0.3295	0.1099
k141_216316	0.0181	0.9706	0.0113
k141_354771	0.4749	0.3535	0.1717
k141_76225	0.1989	0.5574	0.2438
k141_309849	0.7570	0.1031	0.1398
k141_30723	0.3725	0.4459	0.1815
k141_263064	0.6536	0.2568	0.0896
k141_170594	0.5733	0.3289	0.0978
k141_30724	0.4199	0.4840	0.0960
k141_122275	0.4217	0.3943	0.1840
k141_170596	0.6028	0.3038	0.0935
k141_76227	0.2759	0.6551	0.0689
k141_30729	0.9730	0.0191	0.0079
k141_309860	0.5427	0.2551	0.2022
k141_122279	0.5288	0.3783	0.0929
k141_263072	0.4656	0.2992	0.2352
k141_216333	0.6073	0.3124	0.0803
k141_216334	0.7516	0.2037	0.0448
k141_30731	0.8544	0.0988	0.0468
k141_122284	0.6310	0.1488	0.2202
k141_170602	0.8273	0.1315	0.0412
k141_263078	0.6799	0.1543	0.1658
k141_76237	0.0495	0.0292	0.9213
k141_263079	0.4448	0.4392	0.1160
k141_122285	0.5999	0.2864	0.1137
k141_170617	0.8864	0.0768	0.0368
k141_30740	0.9541	0.0323	0.0136
k141_309881	0.1500	0.1273	0.7228
k141_354810	0.3788	0.3496	0.2716
k141_170619	0.2277	0.5027	0.2696
k141_76249	0.7402	0.1651	0.0946
k141_122289	0.4759	0.3515	0.1725
k141_263097	0.9636	0.0259	0.0105
k141_309885	0.8672	0.1053	0.0276
k141_30747	0.7125	0.2078	0.0797
k141_170625	0.1884	0.1724	0.6392
k141_122292	0.5928	0.2327	0.1745
k141_263100	0.4066	0.3880	0.2054
k141_76257	0.1475	0.1998	0.6527
k141_263101	0.0225	0.9503	0.0273
k141_30750	0.3684	0.5760	0.0556
k141_216337	0.9715	0.0202	0.0083
k141_354826	0.8086	0.1337	0.0577
k141_30751	0.7011	0.1390	0.1599
k141_309897	0.5119	0.2761	0.2119
k141_76261	0.4387	0.2723	0.2890
k141_30757	0.4496	0.3094	0.2410
k141_263111	0.3053	0.2941	0.4006
k141_170635	0.3078	0.6142	0.0780
k141_122306	0.1499	0.7241	0.1260
k141_309911	0.9498	0.0373	0.0130
k141_30766	0.4635	0.2366	0.2999
k141_354839	0.9573	0.0322	0.0105
k141_122313	0.5504	0.3494	0.1002
k141_309915	0.1655	0.4583	0.3762
k141_122317	0.3584	0.3616	0.2800
k141_30774	0.9323	0.0490	0.0188
k141_216361	0.9336	0.0474	0.0189
k141_263133	0.2685	0.5479	0.1836
k141_354850	0.9144	0.0670	0.0185
k141_30778	0.4561	0.3384	0.2055
k141_170657	0.7186	0.2088	0.0725
k141_263134	0.7361	0.1644	0.0995
k141_30779	0.0038	0.9779	0.0183
k141_309928	0.8790	0.0851	0.0359
k141_216371	0.4772	0.3762	0.1467
k141_30784	0.4870	0.3442	0.1688
k141_76277	0.6032	0.3570	0.0398
k141_216375	0.1601	0.5916	0.2483
k141_354863	0.3969	0.4163	0.1868
k141_170660	0.1149	0.0947	0.7904
k141_122333	0.6928	0.2855	0.0217
k141_30791	0.7090	0.2137	0.0773
k141_263136	0.3504	0.3259	0.3237
k141_216380	0.2752	0.2039	0.5209
k141_263138	0.1630	0.4301	0.4069
k141_76286	0.5128	0.2733	0.2139
k141_30792	0.7547	0.2246	0.0207
k141_216383	0.9000	0.0763	0.0237
k141_354876	0.0107	0.9715	0.0178
k141_170670	0.5102	0.2814	0.2084
k141_216384	0.6648	0.2474	0.0878
k141_263143	0.8344	0.1307	0.0349
k141_76290	0.2590	0.1827	0.5582
k141_170673	0.5196	0.4653	0.0151
k141_309945	0.7386	0.1568	0.1046
k141_354881	0.2288	0.5869	0.1844
k141_309946	0.3052	0.4438	0.2510
k141_30802	0.0753	0.0456	0.8791
k141_263145	0.9404	0.0432	0.0163
k141_354882	0.1690	0.4668	0.3643
k141_122363	0.1792	0.1424	0.6783
k141_309948	0.7802	0.1371	0.0827
k141_354884	0.4592	0.2729	0.2679
k141_30806	0.3899	0.3322	0.2780
k141_170683	0.2911	0.2594	0.4495
k141_122364	0.7860	0.1361	0.0778
k141_76309	0.8748	0.0905	0.0347
k141_30809	0.2286	0.5320	0.2394
k141_309957	0.4430	0.2358	0.3212
k141_122371	0.7462	0.2001	0.0537
k141_354892	0.5077	0.2831	0.2092
k141_263156	0.9373	0.0407	0.0220
k141_170693	0.7584	0.0484	0.1933
k141_30817	0.0320	0.9540	0.0141
k141_309960	0.1595	0.6414	0.1991
k141_263158	0.0166	0.0254	0.9580
k141_76315	0.5737	0.2839	0.1423
k141_170696	0.9322	0.0525	0.0153
k141_263159	0.1015	0.7591	0.1395
k141_354896	0.7232	0.1778	0.0990
k141_30818	0.0524	0.0334	0.9142
k141_216402	0.9748	0.0177	0.0075
k141_354898	0.2265	0.5969	0.1766
k141_263161	0.0479	0.8803	0.0719
k141_309967	0.7140	0.1423	0.1437
k141_76320	0.5367	0.4131	0.0502
k141_216403	0.6722	0.2710	0.0568
k141_122381	0.4720	0.3136	0.2143
k141_309968	0.3047	0.5255	0.1698
k141_170703	0.5761	0.2435	0.1804
k141_354902	0.7472	0.1999	0.0529
k141_122384	0.8961	0.0831	0.0208
k141_76323	0.7418	0.1218	0.1364
k141_30826	0.7544	0.1023	0.1433
k141_263168	0.7369	0.1973	0.0658
k141_76324	0.6716	0.1829	0.1455
k141_122386	0.3488	0.4203	0.2309
k141_309973	0.5167	0.4515	0.0318
k141_216413	0.6261	0.2111	0.1628
k141_309974	0.2989	0.2223	0.4787
k141_170714	0.1257	0.1360	0.7383
k141_122394	0.4045	0.2358	0.3598
k141_76330	0.9183	0.0527	0.0290
k141_354913	0.8068	0.1318	0.0614
k141_309977	0.0482	0.0909	0.8608
k141_30831	0.1163	0.0557	0.8280
k141_170715	0.3915	0.4254	0.1831
k141_216419	0.2783	0.4993	0.2223
k141_263181	0.3145	0.3806	0.3049
k141_170716	0.1038	0.7827	0.1135
k141_309980	0.0710	0.0732	0.8558
k141_76335	0.7554	0.2106	0.0340
k141_263182	0.0014	0.9933	0.0053
k141_30837	0.6377	0.1793	0.1830
k141_76336	0.7541	0.1821	0.0638
k141_263191	0.6502	0.2377	0.1121
k141_30843	0.6004	0.2736	0.1261
k141_309984	0.9355	0.0476	0.0169
k141_76338	0.9009	0.0735	0.0256
k141_170723	0.9424	0.0410	0.0166
k141_354927	0.7683	0.1468	0.0849
k141_122410	0.3598	0.3894	0.2508
k141_30844	0.4753	0.4455	0.0792
k141_76340	0.2403	0.7135	0.0462
k141_354932	0.5179	0.3410	0.1411
k141_216426	0.5875	0.3634	0.0491
k141_263200	0.6246	0.2601	0.1153
k141_122416	0.7528	0.1414	0.1058
k141_30852	0.2417	0.2004	0.5580
k141_76345	0.7137	0.1660	0.1203
k141_122418	0.0033	0.9938	0.0029
k141_263206	0.3058	0.2235	0.4707
k141_310000	0.8633	0.1133	0.0234
k141_30857	0.5240	0.1864	0.2896
k141_122419	0.7721	0.1569	0.0709
k141_30859	0.8141	0.1328	0.0531
k141_76352	0.7015	0.1431	0.1553
k141_30861	0.1500	0.4357	0.4143
k141_263214	0.9455	0.0352	0.0193
k141_216440	0.1350	0.2643	0.6007
k141_122424	0.8898	0.0742	0.0360
k141_76353	0.7313	0.2204	0.0482
k141_354949	0.2524	0.4131	0.3344
k141_263216	0.2335	0.3919	0.3746
k141_170747	0.9231	0.0604	0.0165
k141_310020	0.8037	0.1306	0.0658
k141_216442	0.7729	0.1022	0.1249
k141_30864	0.7668	0.1514	0.0818
k141_76355	0.9182	0.0577	0.0241
k141_263220	0.4029	0.4276	0.1695
k141_354955	0.9278	0.0557	0.0166
k141_170754	0.2527	0.4770	0.2704
k141_76357	0.2391	0.6703	0.0906
k141_354957	0.8139	0.1505	0.0356
k141_170758	0.1297	0.4604	0.4100
k141_76361	0.0109	0.0222	0.9669
k141_30873	0.1883	0.1354	0.6763
k141_76362	0.1152	0.7069	0.1779
k141_263234	0.0321	0.9457	0.0222
k141_30876	0.8131	0.1360	0.0508
k141_310043	0.9327	0.0494	0.0179
k141_170765	0.0737	0.0548	0.8716
k141_263238	0.6493	0.1575	0.1932
k141_216462	0.5370	0.1048	0.3583
k141_310044	0.3145	0.3179	0.3676
k141_30882	0.9487	0.0390	0.0123
k141_170771	0.5031	0.3052	0.1917
k141_30884	0.5760	0.2621	0.1619
k141_310049	0.7329	0.1727	0.0943
k141_354977	0.1954	0.4420	0.3626
k141_263252	0.5408	0.3707	0.0885
k141_30886	0.5217	0.3080	0.1703
k141_76376	0.2602	0.0516	0.6883
k141_122467	0.0865	0.0315	0.8820
k141_216475	0.9496	0.0349	0.0156
k141_263254	0.4419	0.4143	0.1438
k141_354980	0.9453	0.0378	0.0168
k141_263259	0.6283	0.2541	0.1176
k141_30891	0.8554	0.1094	0.0352
k141_354984	0.3879	0.3137	0.2984
k141_170789	0.9269	0.0535	0.0196
k141_310052	0.0012	0.9950	0.0038
k141_76384	0.8297	0.1439	0.0264
k141_76388	0.5640	0.2580	0.1780
k141_310061	0.5814	0.2232	0.1954
k141_263273	0.2289	0.4722	0.2989
k141_216493	0.9187	0.0573	0.0241
k141_76390	0.1083	0.6136	0.2781
k141_263275	0.4957	0.2533	0.2510
k141_30900	0.4178	0.5220	0.0602
k141_76392	0.3838	0.5071	0.1091
k141_30901	0.9350	0.0456	0.0193
k141_263279	0.0018	0.9914	0.0068
k141_355004	0.0244	0.0360	0.9396
k141_216504	0.3569	0.4431	0.2000
k141_263283	0.8550	0.1261	0.0189
k141_122495	0.2387	0.4106	0.3507
k141_355005	0.1164	0.0997	0.7839
k141_170804	0.0731	0.8832	0.0437
k141_263285	0.5510	0.3588	0.0902
k141_30908	0.6884	0.1865	0.1252
k141_310078	0.7166	0.2513	0.0321
k141_30909	0.0723	0.6222	0.3055
k141_263286	0.6333	0.2976	0.0691
k141_170805	0.8489	0.1200	0.0311
k141_216513	0.0250	0.9641	0.0109
k141_263287	0.7284	0.1802	0.0914
k141_355011	0.7400	0.1421	0.1179
k141_76394	0.8378	0.1150	0.0472
k141_216517	0.1850	0.6111	0.2040
k141_30915	0.9025	0.0763	0.0212
k141_122505	0.9306	0.0567	0.0126
k141_76399	0.8768	0.0879	0.0353
k141_30921	0.0456	0.0751	0.8793
k141_355012	0.9764	0.0165	0.0071
k141_310081	0.0038	0.9897	0.0065
k141_263308	0.0943	0.1810	0.7247
k141_30926	0.0229	0.9685	0.0086
k141_122509	0.0047	0.9598	0.0355
k141_76403	0.7169	0.2147	0.0684
k141_216535	0.5662	0.2803	0.1535
k141_30927	0.7474	0.1530	0.0996
k141_170834	0.5670	0.2687	0.1644
k141_355020	0.7015	0.2161	0.0823
k141_310091	0.2225	0.2710	0.5065
k141_355024	0.1069	0.1338	0.7593
k141_122518	0.4741	0.4726	0.0533
k141_263320	0.7843	0.1929	0.0229
k141_30938	0.6069	0.1679	0.2253
k141_122519	0.5657	0.2609	0.1734
k141_76416	0.8336	0.1094	0.0570
k141_170846	0.3079	0.1303	0.5619
k141_263321	0.5523	0.3257	0.1219
k141_122520	0.6986	0.2538	0.0477
k141_310098	0.2312	0.4872	0.2816
k141_30939	0.2803	0.2124	0.5073
k141_263322	0.5508	0.3187	0.1305
k141_170850	0.9596	0.0319	0.0085
k141_263323	0.1312	0.6571	0.2117
k141_122523	0.9659	0.0259	0.0082
k141_310102	0.8712	0.0780	0.0509
k141_216552	0.7759	0.1823	0.0417
k141_263326	0.3497	0.1385	0.5118
k141_310105	0.5970	0.2652	0.1378
k141_355043	0.0110	0.0165	0.9725
k141_170853	0.0212	0.0911	0.8876
k141_263327	0.8935	0.0641	0.0425
k141_216556	0.5819	0.3178	0.1003
k141_30947	0.7305	0.2349	0.0346
k141_310107	0.9608	0.0278	0.0114
k141_355047	0.1306	0.6746	0.1948
k141_310108	0.5225	0.3131	0.1645
k141_216558	0.9261	0.0482	0.0257
k141_355049	0.1195	0.6756	0.2049
k141_170854	0.8719	0.0975	0.0306
k141_263334	0.4227	0.4519	0.1254
k141_76440	0.5553	0.2830	0.1616
k141_355050	0.9287	0.0503	0.0211
k141_30960	0.6493	0.2917	0.0591
k141_263341	0.8716	0.0686	0.0598
k141_122545	0.1055	0.1012	0.7932
k141_216562	0.4778	0.3781	0.1441
k141_310122	0.9111	0.0671	0.0218
k141_30965	0.0321	0.0905	0.8773
k141_263343	0.8750	0.0980	0.0270
k141_30966	0.6391	0.2873	0.0736
k141_170863	0.2180	0.5463	0.2357
k141_263344	0.0046	0.9721	0.0234
k141_170864	0.4292	0.3510	0.2198
k141_263347	0.9465	0.0373	0.0162
k141_122551	0.8146	0.1679	0.0175
k141_76456	0.8828	0.0935	0.0237
k141_30977	0.6693	0.2854	0.0452
k141_216576	0.5875	0.2439	0.1685
k141_355067	0.3053	0.4489	0.2458
k141_263351	0.8543	0.1048	0.0410
k141_310135	0.3045	0.3060	0.3895
k141_355068	0.9678	0.0223	0.0099
k141_355069	0.8754	0.0936	0.0310
k141_122558	0.3828	0.3855	0.2317
k141_216577	0.1067	0.8041	0.0891
k141_76466	0.7846	0.1505	0.0649
k141_30981	0.5224	0.4581	0.0195
k141_170873	0.8047	0.1503	0.0450
k141_355072	0.6788	0.1437	0.1776
k141_263361	0.2395	0.2525	0.5079
k141_216579	0.4690	0.4775	0.0535
k141_170875	0.6139	0.1484	0.2377
k141_122563	0.7297	0.1503	0.1201
k141_76470	0.6144	0.2664	0.1193
k141_30986	0.3337	0.4629	0.2034
k141_310153	0.6789	0.1567	0.1644
k141_170877	0.9336	0.0472	0.0192
k141_355084	0.0890	0.1611	0.7499
k141_216595	0.3720	0.5295	0.0985
k141_310162	0.1856	0.1856	0.6288
k141_30988	0.5993	0.3313	0.0694
k141_122569	0.7754	0.1821	0.0425
k141_170888	0.4569	0.3300	0.2131
k141_355093	0.4837	0.4487	0.0676
k141_263390	0.7171	0.2392	0.0438
k141_122571	0.5186	0.2798	0.2015
k141_310167	0.6560	0.1833	0.1607
k141_216601	0.4872	0.3078	0.2049
k141_170894	0.2601	0.4510	0.2889
k141_76492	0.4059	0.5323	0.0618
k141_263392	0.0801	0.8360	0.0838
k141_122575	0.8726	0.0870	0.0404
k141_76496	0.5543	0.2821	0.1636
k141_263393	0.0334	0.0385	0.9282
k141_355099	0.2151	0.4076	0.3773
k141_310176	0.5359	0.2830	0.1811
k141_31006	0.0180	0.0512	0.9309
k141_76498	0.7648	0.2004	0.0347
k141_263397	0.1566	0.1733	0.6701
k141_310178	0.3028	0.4901	0.2070
k141_122581	0.2116	0.6765	0.1119
k141_76502	0.5377	0.2426	0.2197
k141_122582	0.7940	0.1471	0.0588
k141_355104	0.0767	0.8788	0.0445
k141_31012	0.7725	0.1556	0.0720
k141_216616	0.9242	0.0590	0.0168
k141_310180	0.6603	0.2819	0.0578
k141_170910	0.6562	0.2573	0.0865
k141_355107	0.8459	0.0798	0.0744
k141_76511	0.8546	0.1136	0.0319
k141_263411	0.6232	0.2909	0.0859
k141_122583	0.2511	0.6573	0.0916
k141_263412	0.1817	0.1199	0.6984
k141_263413	0.8871	0.0799	0.0329
k141_216622	0.7318	0.1719	0.0963
k141_31017	0.6625	0.2069	0.1306
k141_122589	0.3603	0.5947	0.0450
k141_31019	0.6008	0.2354	0.1638
k141_355126	0.6489	0.2021	0.1490
k141_76518	0.1978	0.7553	0.0470
k141_122593	0.8937	0.0763	0.0300
k141_355129	0.8435	0.1186	0.0379
k141_31032	0.6498	0.2761	0.0741
k141_170914	0.0994	0.8677	0.0329
k141_76520	0.5570	0.3772	0.0659
k141_310201	0.1147	0.6794	0.2059
k141_31034	0.8880	0.0760	0.0360
k141_216632	0.6892	0.2485	0.0622
k141_310203	0.3127	0.1452	0.5421
k141_263420	0.9716	0.0202	0.0082
k141_31036	0.8392	0.1253	0.0354
k141_170918	0.4270	0.3008	0.2722
k141_170919	0.0513	0.8985	0.0501
k141_355130	0.3485	0.4230	0.2285
k141_76524	0.9436	0.0420	0.0144
k141_31037	0.7804	0.1856	0.0340
k141_310210	0.9065	0.0694	0.0241
k141_122607	0.3279	0.5500	0.1221
k141_310211	0.5037	0.2935	0.2028
k141_170920	0.1071	0.8136	0.0793
k141_310213	0.0551	0.0697	0.8752
k141_216642	0.4108	0.4796	0.1096
k141_76532	0.2267	0.6548	0.1185
k141_355135	0.0136	0.0419	0.9446
k141_170929	0.8381	0.1001	0.0618
k141_310222	0.0146	0.0189	0.9665
k141_122617	0.8894	0.0819	0.0288
k141_216659	0.4094	0.3021	0.2885
k141_122619	0.4190	0.2807	0.3003
k141_355142	0.0301	0.0432	0.9266
k141_76533	0.9546	0.0304	0.0150
k141_170939	0.0484	0.0697	0.8819
k141_31066	0.4539	0.3804	0.1657
k141_122621	0.1553	0.5583	0.2864
k141_263453	0.0232	0.0227	0.9541
k141_355143	0.3807	0.5486	0.0707
k141_310232	0.1145	0.7769	0.1085
k141_31069	0.7781	0.1680	0.0539
k141_355146	0.6489	0.2468	0.1043
k141_122626	0.1280	0.8307	0.0413
k141_263459	0.3795	0.3589	0.2616
k141_76536	0.3514	0.5809	0.0677
k141_31073	0.8574	0.1044	0.0381
k141_263462	0.5288	0.2217	0.2495
k141_122632	0.8512	0.1131	0.0357
k141_216664	0.9493	0.0363	0.0144
k141_76538	0.8844	0.0986	0.0170
k141_122633	0.1316	0.5163	0.3521
k141_263468	0.7414	0.1901	0.0685
k141_216666	0.0433	0.3881	0.5686
k141_263469	0.7360	0.1524	0.1116
k141_310241	0.0012	0.9948	0.0041
k141_170948	0.8606	0.1063	0.0332
k141_263470	0.0275	0.0251	0.9474
k141_31083	0.5947	0.2264	0.1789
k141_310245	0.7680	0.2007	0.0313
k141_170952	0.8341	0.1220	0.0439
k141_216674	0.7886	0.1735	0.0379
k141_263475	0.2414	0.6072	0.1514
k141_355163	0.9431	0.0357	0.0212
k141_76542	0.0074	0.0124	0.9801
k141_216680	0.6355	0.2652	0.0993
k141_122644	0.0029	0.9906	0.0065
k141_31095	0.2976	0.4403	0.2622
k141_170962	0.9311	0.0497	0.0192
k141_216683	0.6840	0.2740	0.0420
k141_355169	0.7914	0.1053	0.1032
k141_263484	0.3899	0.4890	0.1211
k141_216684	0.4202	0.4546	0.1252
k141_170970	0.2637	0.4451	0.2912
k141_355172	0.2130	0.6733	0.1138
k141_31103	0.5483	0.3664	0.0853
k141_216686	0.1078	0.0966	0.7957
k141_355173	0.6121	0.2424	0.1454
k141_263494	0.5152	0.1798	0.3050
k141_216690	0.6304	0.2078	0.1618
k141_170977	0.8247	0.1374	0.0379
k141_31104	0.9565	0.0310	0.0125
k141_76558	0.6162	0.2498	0.1341
k141_216694	0.5867	0.2316	0.1817
k141_170979	0.1740	0.2008	0.6252
k141_76561	0.9153	0.0640	0.0207
k141_263497	0.9169	0.0628	0.0203
k141_170980	0.0155	0.0196	0.9650
k141_76565	0.7660	0.0695	0.1644
k141_122669	0.0945	0.8545	0.0509
k141_31109	0.0114	0.0161	0.9725
k141_263499	0.4432	0.4537	0.1032
k141_355183	0.6500	0.2292	0.1208
k141_355187	0.6507	0.1620	0.1873
k141_76573	0.1490	0.2246	0.6264
k141_31115	0.9629	0.0257	0.0114
k141_122676	0.1807	0.3852	0.4342
k141_310297	0.7219	0.1849	0.0932
k141_216705	0.4767	0.2616	0.2617
k141_170991	0.8206	0.1347	0.0447
k141_76576	0.9075	0.0685	0.0240
k141_355193	0.3950	0.3249	0.2801
k141_263510	0.5697	0.2838	0.1464
k141_170992	0.5891	0.3484	0.0625
k141_170994	0.2333	0.1306	0.6361
k141_31120	0.8915	0.0829	0.0256
k141_76577	0.7112	0.1610	0.1278
k141_355195	0.8878	0.0784	0.0338
k141_76578	0.0523	0.0800	0.8677
k141_76579	0.5507	0.2751	0.1742
k141_170996	0.7614	0.1752	0.0634
k141_31128	0.8392	0.1333	0.0275
k141_263522	0.9283	0.0514	0.0202
k141_122703	0.2828	0.5595	0.1577
k141_355204	0.9012	0.0749	0.0239
k141_122704	0.1990	0.4030	0.3981
k141_31132	0.2467	0.2219	0.5314
k141_310329	0.1429	0.2401	0.6170
k141_122705	0.9320	0.0500	0.0180
k141_76589	0.0350	0.8853	0.0798
k141_263531	0.9846	0.0111	0.0043
k141_171006	0.7272	0.2054	0.0674
k141_355213	0.6890	0.2163	0.0947
k141_122706	0.1508	0.5490	0.3002
k141_310337	0.0095	0.9830	0.0076
k141_355217	0.0452	0.9137	0.0410
k141_122707	0.2151	0.3100	0.4749
k141_31149	0.3027	0.5554	0.1419
k141_355219	0.1922	0.0933	0.7145
k141_171015	0.5705	0.2260	0.2035
k141_122712	0.8302	0.1246	0.0451
k141_310347	0.0822	0.1100	0.8078
k141_355220	0.5258	0.3405	0.1338
k141_31151	0.8216	0.1297	0.0488
k141_122714	0.2380	0.1651	0.5969
k141_263553	0.1442	0.6966	0.1592
k141_76606	0.7043	0.1882	0.1075
k141_31155	0.6913	0.2513	0.0574
k141_171023	0.3453	0.4548	0.1999
k141_310358	0.8434	0.1145	0.0421
k141_122722	0.1017	0.0923	0.8060
k141_263557	0.1248	0.5047	0.3705
k141_310362	0.2290	0.3521	0.4189
k141_171025	0.7240	0.1991	0.0769
k141_31164	0.1191	0.5715	0.3094
k141_122725	0.0035	0.9889	0.0077
