seq_name	chromosome_score	plasmid_score	virus_score
k141_193089	0.2518	0.2895	0.4587
k141_391294	0.3152	0.5157	0.1691
k141_391295	0.3144	0.1769	0.5087
k141_325244	0.4350	0.4316	0.1334
k141_391296	0.1676	0.7872	0.0452
k141_523066	0.5181	0.3878	0.0941
k141_61060	0.0734	0.0857	0.8409
k141_325248	0.6518	0.2992	0.0490
k141_456993	0.0764	0.3040	0.6197
k141_523068	0.2420	0.3301	0.4279
k141_391298	0.7418	0.1519	0.1063
k141_127236	0.1620	0.7709	0.0670
k141_193099	0.7974	0.1533	0.0493
k141_61062	0.8089	0.1645	0.0266
k141_456997	0.0131	0.0266	0.9603
k141_193100	0.0162	0.0313	0.9525
k141_523072	0.1692	0.2913	0.5395
k141_325255	0.2141	0.5952	0.1907
k141_127240	0.9586	0.0295	0.0120
k141_523073	0.5242	0.3643	0.1115
k141_61066	0.3320	0.5692	0.0988
k141_193105	0.8382	0.1191	0.0427
k141_457001	0.0968	0.1684	0.7347
k141_127244	0.5162	0.2655	0.2183
k141_61067	0.6718	0.1944	0.1338
k141_325259	0.0429	0.5584	0.3986
k141_391303	0.4612	0.3868	0.1519
k141_523078	0.3499	0.5442	0.1059
k141_260185	0.9030	0.0718	0.0252
k141_457002	0.6166	0.3008	0.0825
k141_193114	0.1334	0.5944	0.2722
k141_391305	0.1183	0.8344	0.0473
k141_61075	0.8857	0.0852	0.0291
k141_457007	0.8989	0.0773	0.0239
k141_260193	0.6739	0.2727	0.0534
k141_193117	0.5281	0.2345	0.2375
k141_457009	0.0238	0.0402	0.9361
k141_325270	0.8605	0.1062	0.0334
k141_523090	0.0712	0.8230	0.1058
k141_127247	0.8713	0.0949	0.0339
k141_325271	0.1666	0.4676	0.3658
k141_457010	0.5642	0.3367	0.0991
k141_523092	0.5079	0.2692	0.2229
k141_260200	0.1876	0.4023	0.4101
k141_457012	0.0128	0.0192	0.9680
k141_325277	0.5674	0.2762	0.1565
k141_391318	0.9487	0.0393	0.0120
k141_61087	0.1871	0.5851	0.2278
k141_127250	0.8824	0.0811	0.0365
k141_193129	0.1831	0.3657	0.4511
k141_61089	0.2047	0.3081	0.4872
k141_325281	0.5038	0.2431	0.2530
k141_127251	0.9577	0.0291	0.0132
k141_523093	0.0076	0.0161	0.9762
k141_523094	0.2719	0.4230	0.3052
k141_523096	0.8493	0.1091	0.0416
k141_193136	0.1497	0.1164	0.7339
k141_325286	0.2891	0.4946	0.2162
k141_391331	0.0473	0.0980	0.8547
k141_325287	0.2977	0.4008	0.3015
k141_260214	0.6283	0.2043	0.1674
k141_61102	0.1034	0.2848	0.6118
k141_523101	0.8737	0.1024	0.0239
k141_127261	0.7950	0.1442	0.0608
k141_260218	0.5207	0.3250	0.1543
k141_193141	0.9339	0.0499	0.0163
k141_391332	0.0051	0.9892	0.0057
k141_260220	0.5123	0.3538	0.1339
k141_523106	0.6097	0.2336	0.1566
k141_127263	0.9156	0.0705	0.0139
k141_391333	0.1594	0.4095	0.4311
k141_260222	0.7890	0.1514	0.0596
k141_523107	0.2791	0.4790	0.2419
k141_127266	0.1405	0.0610	0.7985
k141_61108	0.1738	0.7952	0.0310
k141_260224	0.8628	0.1027	0.0345
k141_127268	0.9408	0.0414	0.0178
k141_193147	0.8391	0.1273	0.0336
k141_325288	0.0070	0.0113	0.9817
k141_457015	0.0265	0.9572	0.0162
k141_391336	0.0512	0.8627	0.0861
k141_523113	0.0838	0.7746	0.1416
k141_260227	0.1057	0.0987	0.7956
k141_457018	0.8676	0.0963	0.0361
k141_61115	0.2809	0.3269	0.3922
k141_61116	0.7472	0.1732	0.0795
k141_325296	0.7732	0.1210	0.1059
k141_523120	0.8796	0.0815	0.0389
k141_325297	0.6220	0.2755	0.1025
k141_260234	0.6025	0.2233	0.1742
k141_391347	0.4094	0.4526	0.1380
k141_523124	0.9125	0.0654	0.0221
k141_61122	0.0028	0.9888	0.0084
k141_391348	0.5831	0.1833	0.2336
k141_325300	0.7729	0.1071	0.1200
k141_260239	0.2665	0.1286	0.6049
k141_523128	0.2079	0.3431	0.4490
k141_127290	0.0185	0.0219	0.9596
k141_457031	0.3161	0.1531	0.5308
k141_523130	0.7904	0.1267	0.0829
k141_325307	0.1431	0.6294	0.2275
k141_260244	0.8764	0.0910	0.0327
k141_127293	0.8616	0.1088	0.0296
k141_457037	0.6640	0.2121	0.1239
k141_61131	0.8684	0.0828	0.0488
k141_325309	0.5934	0.1849	0.2217
k141_391355	0.9638	0.0255	0.0107
k141_457039	0.3129	0.4860	0.2010
k141_260246	0.9764	0.0168	0.0068
k141_193177	0.8543	0.1135	0.0322
k141_127299	0.2981	0.6510	0.0509
k141_325313	0.5241	0.3258	0.1501
k141_523142	0.7878	0.1350	0.0772
k141_61135	0.0047	0.9923	0.0030
k141_457044	0.6174	0.3176	0.0650
k141_260251	0.6955	0.2525	0.0521
k141_391360	0.9102	0.0712	0.0187
k141_193181	0.6931	0.1427	0.1643
k141_260252	0.9686	0.0231	0.0082
k141_523147	0.9299	0.0427	0.0273
k141_127304	0.2813	0.6498	0.0688
k141_391362	0.0279	0.8177	0.1544
k141_523149	0.3168	0.2419	0.4413
k141_127305	0.0851	0.6861	0.2288
k141_260257	0.4573	0.4811	0.0616
k141_193184	0.9086	0.0701	0.0213
k141_391365	0.9508	0.0322	0.0169
k141_61143	0.8444	0.1217	0.0338
k141_523152	0.5635	0.1991	0.2375
k141_325315	0.1116	0.7926	0.0958
k141_457058	0.0016	0.9927	0.0056
k141_127313	0.9111	0.0682	0.0207
k141_260266	0.6608	0.2579	0.0813
k141_127315	0.5223	0.2310	0.2466
k141_61147	0.8904	0.0707	0.0389
k141_523154	0.0102	0.0374	0.9523
k141_325318	0.6634	0.2305	0.1061
k141_391373	0.6101	0.3137	0.0762
k141_260268	0.7016	0.1565	0.1420
k141_61149	0.7360	0.1476	0.1164
k141_127318	0.6674	0.1675	0.1651
k141_391374	0.6615	0.2933	0.0452
k141_523158	0.0289	0.0632	0.9079
k141_193202	0.2899	0.4197	0.2905
k141_260273	0.6023	0.2587	0.1390
k141_391377	0.1055	0.1228	0.7717
k141_325325	0.8351	0.1159	0.0489
k141_457071	0.0494	0.0733	0.8773
k141_61158	0.2730	0.3006	0.4265
k141_391378	0.7311	0.1482	0.1207
k141_457072	0.9373	0.0454	0.0173
k141_260277	0.2743	0.5366	0.1891
k141_61159	0.0579	0.0947	0.8474
k141_523166	0.9612	0.0284	0.0104
k141_391381	0.2658	0.4158	0.3183
k141_61161	0.4393	0.2120	0.3488
k141_127333	0.4492	0.2970	0.2538
k141_193211	0.6121	0.2707	0.1172
k141_457080	0.4359	0.4131	0.1510
k141_260285	0.6654	0.2291	0.1054
k141_193212	0.7362	0.1865	0.0773
k141_127336	0.0099	0.0159	0.9742
k141_391386	0.4995	0.2805	0.2200
k141_325338	0.9159	0.0632	0.0209
k141_61167	0.4711	0.4488	0.0801
k141_523174	0.8616	0.1024	0.0359
k141_260287	0.0324	0.6553	0.3123
k141_127339	0.5244	0.4050	0.0706
k141_61168	0.1230	0.6286	0.2485
k141_260289	0.2810	0.2409	0.4781
k141_457082	0.2309	0.6782	0.0908
k141_127342	0.2301	0.3921	0.3778
k141_325339	0.3316	0.3911	0.2773
k141_260292	0.1972	0.6094	0.1934
k141_457085	0.2592	0.2247	0.5161
k141_523185	0.7252	0.2049	0.0699
k141_325340	0.9217	0.0551	0.0233
k141_61173	0.7504	0.1732	0.0764
k141_127348	0.0124	0.0178	0.9698
k141_391401	0.9516	0.0358	0.0126
k141_127351	0.3418	0.3113	0.3469
k141_325342	0.8053	0.1571	0.0376
k141_457091	0.8912	0.0955	0.0133
k141_193230	0.0464	0.9433	0.0104
k141_457093	0.7888	0.1563	0.0550
k141_193231	0.0804	0.4069	0.5127
k141_61185	0.1161	0.5739	0.3100
k141_523191	0.8858	0.0874	0.0267
k141_127361	0.1434	0.1305	0.7261
k141_61187	0.0191	0.0623	0.9186
k141_260301	0.6595	0.2799	0.0606
k141_457100	0.6572	0.1503	0.1925
k141_325354	0.9536	0.0327	0.0137
k141_391413	0.8905	0.0737	0.0358
k141_523198	0.3660	0.3310	0.3029
k141_193244	0.0139	0.0174	0.9687
k141_523200	0.6836	0.1990	0.1174
k141_127368	0.3574	0.4914	0.1512
k141_391420	0.5828	0.2997	0.1175
k141_127369	0.1909	0.6216	0.1875
k141_61197	0.5527	0.2558	0.1915
k141_523203	0.1086	0.6378	0.2536
k141_457102	0.0414	0.8461	0.1125
k141_61200	0.9293	0.0514	0.0193
k141_193249	0.9257	0.0560	0.0183
k141_523205	0.5398	0.2618	0.1984
k141_457104	0.7331	0.1685	0.0984
k141_260317	0.5498	0.2765	0.1737
k141_457108	0.8066	0.1514	0.0421
k141_127383	0.6941	0.1395	0.1664
k141_391436	0.0735	0.1774	0.7492
k141_61208	0.4800	0.3319	0.1881
k141_260325	0.5296	0.2229	0.2475
k141_457110	0.1634	0.5881	0.2485
k141_127384	0.8402	0.0896	0.0702
k141_260327	0.4187	0.3532	0.2281
k141_523221	0.7828	0.1078	0.1094
k141_523222	0.6732	0.2276	0.0992
k141_193270	0.5262	0.2324	0.2413
k141_127387	0.8260	0.1496	0.0244
k141_61218	0.2985	0.6305	0.0710
k141_325387	0.8182	0.1221	0.0598
k141_391439	0.6385	0.2121	0.1493
k141_61220	0.7834	0.1382	0.0783
k141_457121	0.6791	0.2133	0.1075
k141_391440	0.2839	0.3890	0.3271
k141_523230	0.5153	0.1667	0.3180
k141_61226	0.2676	0.6056	0.1269
k141_127395	0.4016	0.1830	0.4154
k141_325396	0.7556	0.1109	0.1335
k141_193284	0.1674	0.6040	0.2287
k141_260348	0.7523	0.1728	0.0749
k141_61230	0.8123	0.1507	0.0370
k141_391446	0.1259	0.4929	0.3811
k141_325398	0.1352	0.2384	0.6264
k141_193286	0.6159	0.1887	0.1953
k141_127402	0.6205	0.1511	0.2285
k141_457132	0.7026	0.1959	0.1015
k141_260349	0.0844	0.7851	0.1305
k141_193288	0.3983	0.2827	0.3190
k141_325403	0.5927	0.3169	0.0903
k141_523245	0.9051	0.0574	0.0374
k141_391448	0.9172	0.0636	0.0192
k141_260352	0.0070	0.9602	0.0328
k141_391449	0.5319	0.3803	0.0878
k141_325404	0.1505	0.1312	0.7183
k141_193290	0.5608	0.2916	0.1476
k141_523248	0.9504	0.0339	0.0157
k141_127411	0.5829	0.2422	0.1749
k141_61243	0.7060	0.1455	0.1485
k141_127414	0.9555	0.0334	0.0111
k141_391455	0.6010	0.2843	0.1147
k141_260359	0.2718	0.3770	0.3512
k141_523252	0.2742	0.5416	0.1842
k141_193296	0.9215	0.0589	0.0197
k141_61244	0.5160	0.4139	0.0701
k141_260360	0.1353	0.6867	0.1781
k141_457151	0.0489	0.8317	0.1194
k141_523256	0.1761	0.4546	0.3694
k141_61246	0.2832	0.5427	0.1741
k141_260362	0.2542	0.7146	0.0312
k141_523258	0.4302	0.4459	0.1239
k141_260364	0.4572	0.3711	0.1717
k141_391464	0.1117	0.1060	0.7823
k141_457156	0.6915	0.2330	0.0755
k141_325414	0.9688	0.0220	0.0092
k141_127425	0.0582	0.0360	0.9057
k141_61255	0.9483	0.0371	0.0146
k141_260368	0.2193	0.1482	0.6325
k141_193308	0.6936	0.2371	0.0693
k141_523260	0.2862	0.5120	0.2018
k141_61258	0.1611	0.4818	0.3570
k141_193311	0.4349	0.4235	0.1416
k141_260373	0.6451	0.1831	0.1718
k141_61259	0.1278	0.2636	0.6087
k141_457163	0.3271	0.5956	0.0773
k141_325422	0.0608	0.8652	0.0740
k141_325423	0.8495	0.1228	0.0277
k141_457165	0.2119	0.2095	0.5786
k141_127434	0.4026	0.2896	0.3079
k141_193313	0.4834	0.3695	0.1471
k141_391476	0.8130	0.1158	0.0713
k141_61260	0.0968	0.0719	0.8312
k141_523264	0.9479	0.0355	0.0166
k141_391477	0.9469	0.0435	0.0097
k141_193314	0.9482	0.0393	0.0125
k141_260380	0.8021	0.0879	0.1101
k141_325429	0.0807	0.8688	0.0505
k141_457170	0.2184	0.2334	0.5482
k141_61262	0.0750	0.7430	0.1820
k141_193315	0.3466	0.4566	0.1968
k141_457171	0.7481	0.1199	0.1320
k141_523267	0.9324	0.0508	0.0169
k141_260384	0.7401	0.1425	0.1174
k141_193316	0.6638	0.2189	0.1172
k141_325433	0.5608	0.3178	0.1214
k141_457172	0.9493	0.0351	0.0156
k141_391479	0.7477	0.1848	0.0675
k141_61264	0.9236	0.0593	0.0171
k141_193317	0.1230	0.3395	0.5375
k141_127446	0.4177	0.5191	0.0632
k141_325437	0.7463	0.2064	0.0473
k141_260390	0.8890	0.0815	0.0295
k141_61267	0.2391	0.4566	0.3043
k141_523272	0.0119	0.9764	0.0118
k141_193320	0.4142	0.3994	0.1864
k141_391481	0.6435	0.2625	0.0940
k141_193321	0.1528	0.5698	0.2774
k141_457181	0.2870	0.5819	0.1310
k141_260391	0.6802	0.2400	0.0798
k141_391483	0.9175	0.0648	0.0177
k141_61268	0.6951	0.1526	0.1522
k141_457182	0.1565	0.6574	0.1861
k141_193323	0.1699	0.5566	0.2735
k141_127454	0.0097	0.0130	0.9773
k141_260392	0.9333	0.0471	0.0196
k141_391484	0.5630	0.2668	0.1702
k141_127455	0.5287	0.4124	0.0590
k141_457184	0.0534	0.0267	0.9199
k141_61271	0.9266	0.0529	0.0205
k141_325453	0.3060	0.1838	0.5102
k141_193329	0.0481	0.2443	0.7076
k141_61274	0.5895	0.2643	0.1462
k141_325455	0.9142	0.0632	0.0227
k141_457193	0.7638	0.1465	0.0897
k141_61276	0.2166	0.3694	0.4140
k141_523286	0.0067	0.0109	0.9825
k141_325457	0.4197	0.4579	0.1224
k141_457195	0.6597	0.1634	0.1768
k141_193337	0.3394	0.6102	0.0505
k141_127476	0.8971	0.0880	0.0149
k141_457196	0.6436	0.1907	0.1657
k141_523290	0.1982	0.1409	0.6610
k141_391488	0.8857	0.0900	0.0243
k141_457197	0.8995	0.0755	0.0250
k141_260415	0.9663	0.0241	0.0096
k141_193338	0.8834	0.0889	0.0277
k141_325466	0.2250	0.3200	0.4550
k141_391491	0.9266	0.0481	0.0253
k141_61282	0.8532	0.1184	0.0283
k141_127480	0.4377	0.3645	0.1978
k141_523296	0.7508	0.1005	0.1487
k141_457202	0.3097	0.3852	0.3052
k141_260416	0.8829	0.0646	0.0525
k141_523297	0.8018	0.1275	0.0707
k141_457204	0.4733	0.3292	0.1975
k141_523298	0.2111	0.3259	0.4629
k141_391494	0.7401	0.1646	0.0952
k141_325473	0.8179	0.1248	0.0573
k141_61288	0.4898	0.4368	0.0735
k141_523299	0.6042	0.1972	0.1986
k141_193346	0.0739	0.2472	0.6789
k141_391495	0.7074	0.2176	0.0750
k141_457209	0.5576	0.3122	0.1302
k141_391497	0.4960	0.4269	0.0771
k141_127493	0.0099	0.0159	0.9742
k141_523309	0.9121	0.0631	0.0249
k141_127495	0.7282	0.1775	0.0943
k141_260436	0.4358	0.3813	0.1829
k141_61292	0.9667	0.0240	0.0093
k141_391506	0.2502	0.1371	0.6128
k141_193362	0.8426	0.1097	0.0476
k141_457219	0.3930	0.1009	0.5061
k141_127496	0.1954	0.1243	0.6803
k141_260439	0.4104	0.2612	0.3284
k141_523314	0.1030	0.6582	0.2389
k141_193364	0.9018	0.0643	0.0339
k141_457220	0.8671	0.0865	0.0463
k141_61297	0.1736	0.4386	0.3878
k141_260441	0.7575	0.1488	0.0937
k141_391512	0.4285	0.2982	0.2733
k141_127497	0.4209	0.4177	0.1614
k141_127499	0.9190	0.0592	0.0219
k141_457226	0.3790	0.3031	0.3179
k141_260446	0.4808	0.4286	0.0906
k141_523323	0.5625	0.3642	0.0733
k141_391519	0.5493	0.3109	0.1398
k141_193372	0.0122	0.0461	0.9417
k141_325481	0.0068	0.9837	0.0095
k141_61313	0.7883	0.1750	0.0367
k141_391522	0.6957	0.1379	0.1664
k141_523328	0.3174	0.4470	0.2357
k141_391523	0.0122	0.0160	0.9717
k141_457235	0.8281	0.1203	0.0516
k141_260456	0.0301	0.1055	0.8644
k141_127512	0.9035	0.0681	0.0284
k141_260457	0.4212	0.3332	0.2455
k141_325482	0.0171	0.0228	0.9601
k141_260458	0.9318	0.0564	0.0118
k141_457239	0.5812	0.2798	0.1390
k141_127516	0.1330	0.1807	0.6863
k141_260459	0.6528	0.1533	0.1939
k141_193380	0.2254	0.6639	0.1107
k141_523340	0.8466	0.1071	0.0463
k141_391534	0.5598	0.2880	0.1522
k141_457246	0.8151	0.1423	0.0427
k141_523341	0.0103	0.0154	0.9744
k141_260467	0.4908	0.2184	0.2908
k141_457248	0.6280	0.1889	0.1831
k141_61327	0.0122	0.0188	0.9690
k141_523342	0.8203	0.1571	0.0227
k141_325498	0.8875	0.0704	0.0421
k141_193387	0.8998	0.0684	0.0318
k141_391539	0.0115	0.0183	0.9702
k141_523344	0.0928	0.2076	0.6995
k141_457253	0.3849	0.3085	0.3066
k141_260473	0.3538	0.3414	0.3048
k141_193390	0.4143	0.2703	0.3154
k141_457254	0.2953	0.4238	0.2808
k141_523345	0.1263	0.1333	0.7404
k141_61338	0.3966	0.3103	0.2931
k141_127523	0.7661	0.1442	0.0897
k141_193393	0.8697	0.0968	0.0335
k141_260478	0.2379	0.4098	0.3523
k141_127525	0.2029	0.6053	0.1918
k141_61341	0.2573	0.5150	0.2277
k141_391552	0.6042	0.2041	0.1917
k141_457265	0.6839	0.1792	0.1369
k141_127527	0.3445	0.2307	0.4248
k141_523352	0.2926	0.5515	0.1558
k141_325515	0.1974	0.1272	0.6754
k141_260489	0.8512	0.0936	0.0552
k141_457267	0.2022	0.6205	0.1773
k141_193405	0.7327	0.1970	0.0703
k141_127528	0.3120	0.6307	0.0572
k141_260490	0.5135	0.3443	0.1422
k141_127531	0.4840	0.2713	0.2446
k141_457271	0.0421	0.0479	0.9100
k141_325523	0.8687	0.0803	0.0510
k141_391570	0.1460	0.2146	0.6395
k141_127533	0.8632	0.0964	0.0404
k141_523365	0.5132	0.2896	0.1972
k141_523366	0.6331	0.1854	0.1815
k141_391572	0.2693	0.1640	0.5668
k141_457274	0.8932	0.0810	0.0258
k141_61360	0.9374	0.0401	0.0225
k141_127535	0.0428	0.8432	0.1140
k141_193415	0.5216	0.4149	0.0635
k141_523368	0.8446	0.1246	0.0308
k141_391574	0.6487	0.1743	0.1770
k141_325526	0.5902	0.3491	0.0607
k141_523371	0.7970	0.1260	0.0770
k141_457275	0.1299	0.6829	0.1872
k141_127539	0.5129	0.3362	0.1509
k141_260508	0.0713	0.0607	0.8681
k141_193419	0.5871	0.2039	0.2090
k141_127540	0.3870	0.1827	0.4303
k141_61369	0.0322	0.0485	0.9193
k141_325529	0.5765	0.3337	0.0899
k141_193422	0.5896	0.3470	0.0634
k141_457282	0.0716	0.1879	0.7405
k141_127543	0.1448	0.2373	0.6180
k141_260512	0.1265	0.7698	0.1037
k141_523380	0.6684	0.2131	0.1185
k141_260514	0.7448	0.1536	0.1017
k141_457283	0.9026	0.0765	0.0210
k141_127547	0.6115	0.1906	0.1979
k141_193432	0.0139	0.0255	0.9606
k141_260519	0.5429	0.3641	0.0930
k141_523387	0.7337	0.1464	0.1199
k141_457292	0.2801	0.2077	0.5121
k141_61372	0.3722	0.5573	0.0705
k141_391595	0.4116	0.4033	0.1851
k141_260523	0.7325	0.1698	0.0977
k141_127555	0.8691	0.0857	0.0452
k141_391599	0.8755	0.0917	0.0328
k141_325548	0.0036	0.9853	0.0111
k141_260524	0.5496	0.2840	0.1663
k141_193441	0.1931	0.5434	0.2635
k141_457299	0.2111	0.6501	0.1388
k141_193442	0.2897	0.6364	0.0740
k141_391600	0.7523	0.0986	0.1491
k141_127557	0.7356	0.1719	0.0925
k141_457301	0.7889	0.1113	0.0998
k141_193444	0.5860	0.1641	0.2499
k141_260527	0.9320	0.0475	0.0205
k141_61383	0.3334	0.4489	0.2177
k141_523400	0.4613	0.2783	0.2604
k141_127561	0.9580	0.0290	0.0130
k141_61384	0.7385	0.1466	0.1149
k141_193449	0.0708	0.6765	0.2527
k141_325560	0.0060	0.9844	0.0096
k141_61385	0.9012	0.0653	0.0335
k141_523404	0.2535	0.1767	0.5698
k141_457308	0.7574	0.1632	0.0795
k141_127562	0.9784	0.0152	0.0064
k141_127564	0.0556	0.2230	0.7213
k141_523407	0.9559	0.0307	0.0134
k141_457312	0.7712	0.1769	0.0519
k141_391616	0.6018	0.2440	0.1542
k141_325566	0.9539	0.0357	0.0104
k141_193454	0.3469	0.5483	0.1048
k141_127570	0.0759	0.4730	0.4511
k141_391625	0.2378	0.4495	0.3127
k141_193456	0.9433	0.0386	0.0181
k141_61405	0.3166	0.6131	0.0703
k141_127572	0.0406	0.8290	0.1303
k141_391627	0.9770	0.0167	0.0064
k141_193459	0.3189	0.5621	0.1190
k141_61409	0.4724	0.3412	0.1864
k141_325577	0.4763	0.4353	0.0884
k141_457326	0.8818	0.0964	0.0218
k141_193460	0.5516	0.2972	0.1513
k141_325578	0.4047	0.5332	0.0621
k141_61410	0.8917	0.0817	0.0266
k141_325579	0.0017	0.9924	0.0059
k141_391635	0.4876	0.3267	0.1858
k141_457331	0.4439	0.2822	0.2739
k141_61414	0.1321	0.0834	0.7845
k141_325582	0.8346	0.1175	0.0479
k141_523414	0.5694	0.3065	0.1241
k141_391637	0.0401	0.0450	0.9149
k141_127588	0.3776	0.1608	0.4616
k141_523416	0.6260	0.1586	0.2154
k141_325587	0.0148	0.0273	0.9580
k141_457332	0.0030	0.9857	0.0113
k141_127589	0.2258	0.6460	0.1282
k141_325589	0.1624	0.6452	0.1924
k141_457337	0.8789	0.0806	0.0405
k141_523417	0.6820	0.2539	0.0641
k141_391649	0.2959	0.4950	0.2091
k141_61426	0.6470	0.2646	0.0884
k141_127592	0.0521	0.8251	0.1228
k141_325592	0.1590	0.4568	0.3842
k141_457339	0.4035	0.3315	0.2651
k141_127593	0.7780	0.1804	0.0416
k141_523418	0.2574	0.5120	0.2307
k141_193470	0.9820	0.0129	0.0051
k141_325594	0.2666	0.1904	0.5431
k141_193471	0.0366	0.0446	0.9188
k141_457341	0.7032	0.2147	0.0821
k141_523420	0.1468	0.3246	0.5285
k141_325596	0.7919	0.1513	0.0569
k141_61428	0.8358	0.1372	0.0270
k141_457344	0.2920	0.5261	0.1819
k141_193474	0.0083	0.0120	0.9797
k141_260528	0.0074	0.0161	0.9765
k141_61433	0.0176	0.0197	0.9627
k141_193477	0.8015	0.0983	0.1002
k141_127603	0.6280	0.2941	0.0778
k141_193478	0.9000	0.0686	0.0314
k141_523428	0.9761	0.0174	0.0065
k141_391668	0.9041	0.0731	0.0228
k141_457354	0.3453	0.4278	0.2268
k141_127606	0.8821	0.0837	0.0342
k141_325610	0.2974	0.3803	0.3223
k141_391669	0.8297	0.1150	0.0553
k141_260541	0.2314	0.4719	0.2967
k141_457359	0.6716	0.2182	0.1102
k141_193482	0.1400	0.1835	0.6765
k141_523434	0.1390	0.2568	0.6042
k141_61443	0.4653	0.4293	0.1054
k141_391670	0.0327	0.8340	0.1333
k141_127609	0.7632	0.1848	0.0520
k141_260543	0.5327	0.3542	0.1131
k141_325616	0.5844	0.3219	0.0937
k141_193489	0.7828	0.1747	0.0426
k141_61449	0.2579	0.3276	0.4145
k141_193490	0.7045	0.1486	0.1469
k141_325623	0.5508	0.2623	0.1870
k141_193491	0.3378	0.2509	0.4113
k141_127619	0.5669	0.2264	0.2067
k141_457378	0.9043	0.0690	0.0267
k141_127624	0.4181	0.2804	0.3016
k141_193497	0.6612	0.1940	0.1448
k141_391682	0.6706	0.2534	0.0760
k141_61461	0.3528	0.4439	0.2034
k141_260562	0.6255	0.2270	0.1475
k141_61462	0.1015	0.6742	0.2244
k141_193498	0.9540	0.0333	0.0127
k141_457384	0.6685	0.2175	0.1140
k141_523456	0.4927	0.3919	0.1154
k141_127629	0.2489	0.5595	0.1916
k141_325634	0.1321	0.6036	0.2643
k141_523458	0.1957	0.2852	0.5191
k141_391686	0.7381	0.1233	0.1386
k141_457385	0.6601	0.3022	0.0377
k141_127635	0.8133	0.0889	0.0978
k141_61468	0.3394	0.4457	0.2149
k141_325640	0.0317	0.1049	0.8634
k141_193503	0.0106	0.0196	0.9697
k141_457386	0.1798	0.7616	0.0585
k141_523463	0.5135	0.3254	0.1611
k141_193505	0.4555	0.3110	0.2335
k141_61472	0.7382	0.1896	0.0722
k141_523465	0.9279	0.0517	0.0204
k141_260578	0.1316	0.8462	0.0222
k141_325645	0.7855	0.1536	0.0609
k141_457395	0.4856	0.2700	0.2444
k141_127645	0.6420	0.1589	0.1991
k141_391694	0.0039	0.9839	0.0122
k141_325647	0.3982	0.4799	0.1219
k141_523470	0.8651	0.1118	0.0231
k141_61477	0.1324	0.1777	0.6899
k141_193513	0.8005	0.1616	0.0379
k141_457399	0.0306	0.0796	0.8898
k141_325650	0.8887	0.0731	0.0382
k141_457403	0.9786	0.0157	0.0057
k141_260586	0.1771	0.6407	0.1822
k141_127655	0.6856	0.2340	0.0804
k141_523477	0.7346	0.1243	0.1411
k141_457405	0.5163	0.1833	0.3004
k141_61484	0.5987	0.3132	0.0881
k141_325656	0.8142	0.1574	0.0284
k141_391712	0.0218	0.0255	0.9527
k141_457411	0.5576	0.3466	0.0958
k141_523483	0.0180	0.0222	0.9598
k141_193528	0.1793	0.6449	0.1759
k141_127663	0.1931	0.5860	0.2209
k141_391714	0.1326	0.1810	0.6864
k141_61489	0.1938	0.6945	0.1117
k141_260598	0.8924	0.0804	0.0272
k141_193529	0.9624	0.0287	0.0089
k141_325663	0.8648	0.0855	0.0498
k141_523484	0.0018	0.9930	0.0052
k141_127667	0.9375	0.0463	0.0162
k141_193533	0.3117	0.5819	0.1064
k141_457419	0.5752	0.3262	0.0986
k141_391717	0.0106	0.0269	0.9625
k141_325667	0.2744	0.5272	0.1984
k141_523485	0.8408	0.1238	0.0355
k141_193535	0.8962	0.0687	0.0352
k141_61499	0.8396	0.1223	0.0381
k141_260605	0.4956	0.2762	0.2282
k141_523486	0.5310	0.2585	0.2105
k141_193536	0.4738	0.2018	0.3243
k141_523487	0.7498	0.2301	0.0201
k141_61502	0.3844	0.1777	0.4380
k141_457420	0.0070	0.0134	0.9796
k141_260608	0.0084	0.0127	0.9789
k141_325676	0.4218	0.3109	0.2673
k141_61504	0.1711	0.0964	0.7325
k141_457421	0.8082	0.1300	0.0618
k141_193544	0.6064	0.1975	0.1961
k141_260609	0.0684	0.8777	0.0540
k141_523496	0.7042	0.1311	0.1647
k141_457422	0.6467	0.1867	0.1667
k141_193546	0.0143	0.0208	0.9649
k141_260613	0.7494	0.1323	0.1184
k141_61512	0.0351	0.0471	0.9178
k141_127670	0.0113	0.0176	0.9711
k141_260617	0.7476	0.1743	0.0781
k141_457427	0.1283	0.1564	0.7153
k141_523503	0.0144	0.0331	0.9525
k141_325692	0.0020	0.9912	0.0068
k141_391742	0.1500	0.6151	0.2349
k141_260619	0.4074	0.4207	0.1719
k141_193552	0.0217	0.0401	0.9382
k141_523505	0.3668	0.4562	0.1770
k141_61517	0.3651	0.3526	0.2824
k141_127673	0.7759	0.1120	0.1121
k141_61519	0.5194	0.3082	0.1724
k141_325698	0.2540	0.5317	0.2143
k141_260624	0.3250	0.3815	0.2936
k141_61520	0.1937	0.1904	0.6159
k141_457431	0.8663	0.1062	0.0275
k141_523512	0.1030	0.8048	0.0923
k141_457432	0.3190	0.3727	0.3082
k141_391746	0.9669	0.0235	0.0096
k141_260626	0.8278	0.1312	0.0409
k141_325701	0.2142	0.6252	0.1605
k141_193560	0.7246	0.1229	0.1524
k141_523514	0.8595	0.0991	0.0414
k141_391747	0.1482	0.6661	0.1857
k141_260627	0.6179	0.2163	0.1657
